id_camino,id_in_seq,current_state,goal_state,out_action,timesteps
48,1,"[557.2873618367145, -88.35404417578944, 1.9044056673880185, 0.11766700250598375, -0.007043138075394258, 0.0015971603926076378]","[2807.460069833807, -275.256670696229, 1.1814801976565603, 0.18174945588783856, 0.065580891330882, -2.4050651333345057e-06]",3,315.34558124556406
48,2,"[1027.2128963369971, -126.05636582721716, 1.5699270758119466, 0.14224994685782058, -0.0024756915311127128, 0.0016341729953901726]","[2807.460069833807, -275.256670696229, 1.1814801976565603, 0.18174945588783856, 0.065580891330882, -2.4050651333345057e-06]",4,315.34558124556406
48,3,"[1442.657319047519, -158.04701573919823, 1.3034757019330865, 0.16434251588969087, 0.06492156213724785, -0.0001181803466566129]","[2807.460069833807, -275.256670696229, 1.1814801976565603, 0.18174945588783856, 0.065580891330882, -2.4050651333345057e-06]",5,315.34558124556406
48,4,"[1816.4968112188058, -188.44919522254702, 1.1660472077539272, 0.1824128986103192, 0.060910452561515976, -0.0005798828707232967]","[2807.460069833807, -275.256670696229, 1.1814801976565603, 0.18174945588783856, 0.065580891330882, -2.4050651333345057e-06]",5,315.34558124556406
48,5,"[2190.5971104055675, -221.41261693995494, 1.1832665096438237, 0.18166838089222748, 0.06674529710617096, 6.558323227205761e-05]","[2807.460069833807, -275.256670696229, 1.1814801976565603, 0.18174945588783856, 0.065580891330882, -2.4050651333345057e-06]",5,315.34558124556406
48,6,"[2564.504698328821, -254.03616884496265, 1.1814169049107301, 0.18175528028150098, 0.06526313989894279, -5.5919474530336465e-06]","[2807.460069833807, -275.256670696229, 1.1814801976565603, 0.18174945588783856, 0.065580891330882, -2.4050651333345057e-06]",5,315.34558124556406
49,0,"[0, 0, 1, 0, 0, 0]","[1510.7459399865081, -243.2054200498342, 2.327270454530218, 0.08797129595926552, -0.18216077097724837, -0.0007487537505681922]",5,315.34558124556406
49,1,"[374.6557815617177, -36.35881681760387, 1.2092236647693262, 0.18063266270410594, 0.07538903595147627, 0.0010166627399165054]","[1510.7459399865081, -243.2054200498342, 2.327270454530218, 0.08797129595926552, -0.18216077097724837, -0.0007487537505681922]",4,315.34558124556406
49,2,"[785.8819738087374, -74.2282535811368, 1.3070244429192976, 0.16451139525428393, 0.02595141386859783, -9.017912723096951e-05]","[1510.7459399865081, -243.2054200498342, 2.327270454530218, 0.08797129595926552, -0.18216077097724837, -0.0007487537505681922]",1,315.34558124556406
50,0,"[0, 0, 1, 0, 0, 0]","[1161.0091075453442, -104.70976168607434, 1.1625503178540595, 0.18249073188455955, 0.06691365771470932, -0.0006914624988266796]",5,315.34558124556406
50,1,"[374.6557815617177, -36.35881681760387, 1.2092236647693262, 0.18063266270410594, 0.07538903595147627, 0.0010166627399165054]","[1161.0091075453442, -104.70976168607434, 1.1625503178540595, 0.18249073188455955, 0.06691365771470932, -0.0006914624988266796]",4,315.34558124556406
50,2,"[785.8819738087374, -74.2282535811368, 1.3070244429192976, 0.16451139525428393, 0.02595141386859783, -9.017912723096951e-05]","[1161.0091075453442, -104.70976168607434, 1.1625503178540595, 0.18249073188455955, 0.06691365771470932, -0.0006914624988266796]",5,315.34558124556406
51,0,"[0, 0, 1, 0, 0, 0]","[1945.1627034834482, -361.40984768314183, 2.433182895095191, 0.08686605738852608, -0.15317649893986404, 6.0933484432669645e-05]",3,315.34558124556406
51,1,"[467.51084210168455, -52.85735936140974, 1.3962657841042436, 0.1472180201690868, 0.014903835526010675, -0.0022125163850580344]","[1945.1627034834482, -361.40984768314183, 2.433182895095191, 0.08686605738852608, -0.15317649893986404, 6.0933484432669645e-05]",1,315.34558124556406
51,2,"[1193.4033061014968, -218.34266728768128, 2.331824050872374, 0.08794638172737212, -0.17834237061935737, -0.0007173629510309709]","[1945.1627034834482, -361.40984768314183, 2.433182895095191, 0.08686605738852608, -0.15317649893986404, 6.0933484432669645e-05]",1,315.34558124556406
52,0,"[0, 0, 1, 0, 0, 0]","[3113.6421832883534, -422.6764235550939, 1.3068499741318342, 0.15094205924263915, -8.414448223847265e-05, -0.0044536645854983785]",2,315.34558124556406
52,1,"[557.2873618367145, -88.35404417578944, 1.9044056673880185, 0.11766700250598375, -0.007043138075394258, 0.0015971603926076378]","[3113.6421832883534, -422.6764235550939, 1.3068499741318342, 0.15094205924263915, -8.414448223847265e-05, -0.0044536645854983785]",2,315.34558124556406
52,2,"[1114.996313868046, -148.75498736770038, 1.7945458798373009, 0.11957946572445949, -0.05990251556750439, 1.4120997865573046e-05]","[3113.6421832883534, -422.6764235550939, 1.3068499741318342, 0.15094205924263915, -8.414448223847265e-05, -0.0044536645854983785]",1,315.34558124556406
52,3,"[1849.87825521592, -301.85552763036344, 2.3685501724297717, 0.08757459615298595, -0.1650610165528073, -0.000437874091845308]","[3113.6421832883534, -422.6764235550939, 1.3068499741318342, 0.15094205924263915, -8.414448223847265e-05, -0.0044536645854983785]",2,315.34558124556406
52,4,"[2420.489249527491, -353.2088121813436, 1.6983765128207615, 0.1217952275799432, -0.06268934878631194, -0.0014667510884836747]","[3113.6421832883534, -422.6764235550939, 1.3068499741318342, 0.15094205924263915, -8.414448223847265e-05, -0.0044536645854983785]",2,315.34558124556406
52,5,"[2982.5966454294226, -420.1712244700664, 1.7998589393793978, 0.11952493802509322, -0.03884763225257719, 8.846403380697553e-05]","[3113.6421832883534, -422.6764235550939, 1.3068499741318342, 0.15094205924263915, -8.414448223847265e-05, -0.0044536645854983785]",3,315.34558124556406
53,0,"[0, 0, 1, 0, 0, 0]","[3102.805480975059, -301.052054370809, 1.1815339589971816, 0.1817479930145659, 0.06552366681172633, -6.161993158058921e-07]",2,315.34558124556406
53,1,"[557.2873618367145, -88.35404417578944, 1.9044056673880185, 0.11766700250598375, -0.007043138075394258, 0.0015971603926076378]","[3102.805480975059, -301.052054370809, 1.1815339589971816, 0.1817479930145659, 0.06552366681172633, -6.161993158058921e-07]",3,315.34558124556406
53,2,"[1027.2128963369971, -126.05636582721716, 1.5699270758119466, 0.14224994685782058, -0.0024756915311127128, 0.0016341729953901726]","[3102.805480975059, -301.052054370809, 1.1815339589971816, 0.1817479930145659, 0.06552366681172633, -6.161993158058921e-07]",4,315.34558124556406
53,3,"[1442.657319047519, -158.04701573919823, 1.3034757019330865, 0.16434251588969087, 0.06492156213724785, -0.0001181803466566129]","[3102.805480975059, -301.052054370809, 1.1815339589971816, 0.1817479930145659, 0.06552366681172633, -6.161993158058921e-07]",5,315.34558124556406
53,4,"[1816.4968112188058, -188.44919522254702, 1.1660472077539272, 0.1824128986103192, 0.060910452561515976, -0.0005798828707232967]","[3102.805480975059, -301.052054370809, 1.1815339589971816, 0.1817479930145659, 0.06552366681172633, -6.161993158058921e-07]",5,315.34558124556406
53,5,"[2190.5971104055675, -221.41261693995494, 1.1832665096438237, 0.18166838089222748, 0.06674529710617096, 6.558323227205761e-05]","[3102.805480975059, -301.052054370809, 1.1815339589971816, 0.1817479930145659, 0.06552366681172633, -6.161993158058921e-07]",5,315.34558124556406
53,6,"[2564.504698328821, -254.03616884496265, 1.1814169049107301, 0.18175528028150098, 0.06526313989894279, -5.5919474530336465e-06]","[3102.805480975059, -301.052054370809, 1.1815339589971816, 0.1817479930145659, 0.06552366681172633, -6.161993158058921e-07]",5,315.34558124556406
53,7,"[2938.459884231714, -286.6989336042294, 1.181551996116867, 0.18174701652257397, 0.06555004613158519, 1.1191932916523528e-07]","[3102.805480975059, -301.052054370809, 1.1815339589971816, 0.1817479930145659, 0.06552366681172633, -6.161993158058921e-07]",5,315.34558124556406
54,0,"[0, 0, 1, 0, 0, 0]","[1199.562376512737, -108.83893574840688, 1.162120302214271, 0.1825364786241641, 0.06443203280561573, -0.0007147132849074083]",4,315.34558124556406
54,1,"[410.76508528711275, -42.194237803848566, 1.3272223170564035, 0.1639358357824234, 0.001368206476527653, 0.00046449963417074597]","[1199.562376512737, -108.83893574840688, 1.162120302214271, 0.1825364786241641, 0.06443203280561573, -0.0007147132849074083]",4,315.34558124556406
54,2,"[824.8738583881535, -78.61829642833696, 1.3180680968504126, 0.16406033250085922, 0.03931144451932394, 0.0002533830435645802]","[1199.562376512737, -108.83893574840688, 1.162120302214271, 0.1825364786241641, 0.06443203280561573, -0.0007147132849074083]",5,315.34558124556406
55,0,"[0, 0, 1, 0, 0, 0]","[1470.3568137775064, -242.14913262228603, 2.3156822857599617, 0.08808816203927157, -0.18672012322421216, -0.0008370040698655563]",5,315.34558124556406
55,1,"[374.6557815617177, -36.35881681760387, 1.2092236647693262, 0.18063266270410594, 0.07538903595147627, 0.0010166627399165054]","[1470.3568137775064, -242.14913262228603, 2.3156822857599617, 0.08808816203927157, -0.18672012322421216, -0.0008370040698655563]",5,315.34558124556406
55,2,"[748.2757987241212, -68.47270727069987, 1.1786599508391633, 0.18188579049280382, 0.06303598151546906, -0.00011196067711131249]","[1470.3568137775064, -242.14913262228603, 2.3156822857599617, 0.08808816203927157, -0.18672012322421216, -0.0008370040698655563]",1,315.34558124556406
56,0,"[0, 0, 1, 0, 0, 0]","[2695.427434152614, -246.20664455536843, 1.2298518957352271, 0.17991495579343392, 0.07891813280845451, 0.0017461241987980893]",3,315.34558124556406
56,1,"[467.51084210168455, -52.85735936140974, 1.3962657841042436, 0.1472180201690868, 0.014903835526010675, -0.0022125163850580344]","[2695.427434152614, -246.20664455536843, 1.2298518957352271, 0.17991495579343392, 0.07891813280845451, 0.0017461241987980893]",4,315.34558124556406
56,2,"[881.3909271559311, -87.82787195861813, 1.3092729144579214, 0.16430310671359402, 0.04637810442928506, 1.136390374434336e-05]","[2695.427434152614, -246.20664455536843, 1.2298518957352271, 0.17991495579343392, 0.07891813280845451, 0.0017461241987980893]",4,315.34558124556406
56,3,"[1293.8754807566058, -124.08675633965926, 1.3069582163742681, 0.16444804561024112, 0.03688121463306751, -7.376371902509374e-05]","[2695.427434152614, -246.20664455536843, 1.2298518957352271, 0.17991495579343392, 0.07891813280845451, 0.0017461241987980893]",4,315.34558124556406
56,4,"[1706.6741019079343, -160.4873748066237, 1.3096864972611537, 0.16435618547877662, 0.036761184634776595, 5.612993431135876e-06]","[2695.427434152614, -246.20664455536843, 1.2298518957352271, 0.17991495579343392, 0.07891813280845451, 0.0017461241987980893]",4,315.34558124556406
56,5,"[2119.488923975344, -196.83833101179795, 1.309536188687928, 0.16435935631473453, 0.03705511119468869, 1.7521869431976616e-06]","[2695.427434152614, -246.20664455536843, 1.2298518957352271, 0.17991495579343392, 0.07891813280845451, 0.0017461241987980893]",4,315.34558124556406
56,6,"[2532.2930410811136, -233.18899370280621, 1.3094668028937966, 0.16436183253017586, 0.03703521969481637, -3.049275622154076e-07]","[2695.427434152614, -246.20664455536843, 1.2298518957352271, 0.17991495579343392, 0.07891813280845451, 0.0017461241987980893]",5,315.34558124556406
57,0,"[0, 0, 1, 0, 0, 0]","[1573.8203235011115, -141.07649158949994, 1.1626402975610308, 0.18250863883740484, 0.06499684573549445, -0.000693827681497198]",5,315.34558124556406
57,1,"[374.6557815617177, -36.35881681760387, 1.2092236647693262, 0.18063266270410594, 0.07538903595147627, 0.0010166627399165054]","[1573.8203235011115, -141.07649158949994, 1.1626402975610308, 0.18250863883740484, 0.06499684573549445, -0.000693827681497198]",4,315.34558124556406
57,2,"[785.8819738087374, -74.2282535811368, 1.3070244429192976, 0.16451139525428393, 0.02595141386859783, -9.017912723096951e-05]","[1573.8203235011115, -141.07649158949994, 1.1626402975610308, 0.18250863883740484, 0.06499684573549445, -0.000693827681497198]",4,315.34558124556406
57,3,"[1199.0535790772142, -110.74538562317825, 1.312649292689864, 0.16425562972113453, 0.03690005954200524, 9.207095866562337e-05]","[1573.8203235011115, -141.07649158949994, 1.1626402975610308, 0.18250863883740484, 0.06499684573549445, -0.000693827681497198]",5,315.34558124556406
58,0,"[0, 0, 1, 0, 0, 0]","[2653.158294667644, -404.82225340291797, 1.0254613966378008, 0.171513050807886, -0.09111073320425521, -0.013719064233488544]",3,315.34558124556406
58,1,"[467.51084210168455, -52.85735936140974, 1.3962657841042436, 0.1472180201690868, 0.014903835526010675, -0.0022125163850580344]","[2653.158294667644, -404.82225340291797, 1.0254613966378008, 0.171513050807886, -0.09111073320425521, -0.013719064233488544]",2,315.34558124556406
58,2,"[1025.0012437220928, -127.9841686458966, 1.8534560038281283, 0.1185117818865901, -0.030415970375335815, 0.00087210513265636]","[2653.158294667644, -404.82225340291797, 1.0254613966378008, 0.171513050807886, -0.09111073320425521, -0.013719064233488544]",1,315.34558124556406
58,3,"[1757.7853334746612, -277.6645461494919, 2.361113288659662, 0.0877181259551435, -0.160162167605347, -0.0005050029017989265]","[2653.158294667644, -404.82225340291797, 1.0254613966378008, 0.171513050807886, -0.09111073320425521, -0.013719064233488544]",1,315.34558124556406
58,4,"[2508.1560301638165, -418.58715989556106, 2.4283133030584287, 0.08694873104336359, -0.15024989747572828, 1.8896690170653433e-05]","[2653.158294667644, -404.82225340291797, 1.0254613966378008, 0.171513050807886, -0.09111073320425521, -0.013719064233488544]",3,315.34558124556406
59,0,"[0, 0, 1, 0, 0, 0]","[2610.088415388559, -423.0970751625679, 1.5587467033184446, 0.1252091355640533, 0.10198747225542831, -0.0036241298907988204]",4,315.34558124556406
59,1,"[410.76508528711275, -42.194237803848566, 1.3272223170564035, 0.1639358357824234, 0.001368206476527653, 0.00046449963417074597]","[2610.088415388559, -423.0970751625679, 1.5587467033184446, 0.1252091355640533, 0.10198747225542831, -0.0036241298907988204]",1,315.34558124556406
