id_camino,id_in_seq,current_state,goal_state,out_action,timesteps
88,2,"[1236.027898344713, -75.49209915660124, 1.842553109311528, 0.23310817113753035, -0.0037051096356971545, -0.038989021282760494]","[1822.7416675722313, -77.18421116344422, 1.784162607584939, 0.027852032808749472, -0.0004560113913105793, 0.0258145429580621]",10,378.4146974946769
89,0,"[0, 0, 1, 0, 0, 0]","[1643.5479378386892, 83.01619031361527, 0.7803323269610383, 0.2484653231358506, 0.22782624404978183, -0.03710046808255291]",11,378.4146974946769
89,1,"[583.5206628010139, -39.835453272202415, 1.9448547861504741, 0.2518164673418514, 0.13714594843017514, -0.03187867743171505]","[1643.5479378386892, 83.01619031361527, 0.7803323269610383, 0.2484653231358506, 0.22782624404978183, -0.03710046808255291]",23,378.4146974946769
89,2,"[1459.5029131939123, 78.97835420800001, 2.0962018729058096, 0.23285331578878618, 0.36947954167874414, -0.03331417065139348]","[1643.5479378386892, 83.01619031361527, 0.7803323269610383, 0.2484653231358506, 0.22782624404978183, -0.03710046808255291]",5,378.4146974946769
90,0,"[0, 0, 1, 0, 0, 0]","[1773.5139410507384, -124.6783725209475, 1.3793406257377856, 0.14753015357536128, 0.07242923548554689, -0.0024578521199777005]",10,378.4146974946769
90,1,"[658.6005474809942, -28.942159302772783, 1.7962971987183782, 0.23170671604946735, -0.17426008521119346, -0.039197141901621]","[1773.5139410507384, -124.6783725209475, 1.3793406257377856, 0.14753015357536128, 0.07242923548554689, -0.0024578521199777005]",6,378.4146974946769
90,2,"[1109.867795975653, -61.2017526220094, 1.1948518867331392, 0.19339971833775935, 0.10062733969485943, 0.004560743317400087]","[1773.5139410507384, -124.6783725209475, 1.3793406257377856, 0.14753015357536128, 0.07242923548554689, -0.0024578521199777005]",5,378.4146974946769
90,3,"[1558.0367736091498, -100.06745892441069, 1.1803056546851374, 0.18175544307962133, 0.0709704597970317, -2.0435196863694542e-05]","[1773.5139410507384, -124.6783725209475, 1.3793406257377856, 0.14753015357536128, 0.07242923548554689, -0.0024578521199777005]",3,378.4146974946769
91,0,"[0, 0, 1, 0, 0, 0]","[2031.418272118541, 102.73923798752655, 1.5114961047888498, 0.04718228641399349, 0.09384660930392744, 0.014892951403413226]",10,378.4146974946769
91,1,"[658.6005474809942, -28.942159302772783, 1.7962971987183782, 0.23170671604946735, -0.17426008521119346, -0.039197141901621]","[2031.418272118541, 102.73923798752655, 1.5114961047888498, 0.04718228641399349, 0.09384660930392744, 0.014892951403413226]",23,378.4146974946769
91,2,"[1540.8889103958572, 84.52444262509256, 1.4670865565569595, 0.2305438563993205, 0.4077530146214959, -0.03559112450146883]","[2031.418272118541, 102.73923798752655, 1.5114961047888498, 0.04718228641399349, 0.09384660930392744, 0.014892951403413226]",16,378.4146974946769
92,0,"[0, 0, 1, 0, 0, 0]","[1708.8813001872509, -346.84153437695693, 2.9161861687113166, 0.08203552973032616, -0.25190560651112376, 0.003674825794704538]",1,378.4146974946769
92,1,"[871.6584082737479, -218.96540110494502, 2.5382788578932645, 0.08544384351349288, -0.18326253989865432, 0.0009103407834252284]","[1708.8813001872509, -346.84153437695693, 2.9161861687113166, 0.08203552973032616, -0.25190560651112376, 0.003674825794704538]",3,378.4146974946769
92,2,"[1454.0628867548917, -254.11558638293218, 1.3933615508912391, 0.14705811253540485, 0.055047189967188354, -0.0022160928583758338]","[1708.8813001872509, -346.84153437695693, 2.9161861687113166, 0.08203552973032616, -0.25190560651112376, 0.003674825794704538]",1,378.4146974946769
93,0,"[0, 0, 1, 0, 0, 0]","[2258.5289318445657, 182.92768540881562, 1.966484464400493, 0.23524422797757685, 0.5221849532091412, -0.053097124124371384]",16,378.4146974946769
93,1,"[857.6037520848663, 6.86637258054445, 1.9139369251948164, 0.2267925089939048, 0.42169141558064904, -0.04120994272701335]","[2258.5289318445657, 182.92768540881562, 1.966484464400493, 0.23524422797757685, 0.5221849532091412, -0.053097124124371384]",23,378.4146974946769
93,2,"[1720.206800727291, 91.80949482897377, 2.6756997882022455, 0.24173097063528817, 0.4439440014775702, -0.03318908193673187]","[2258.5289318445657, 182.92768540881562, 1.966484464400493, 0.23524422797757685, 0.5221849532091412, -0.053097124124371384]",23,378.4146974946769
94,0,"[0, 0, 1, 0, 0, 0]","[2017.025737993256, 139.75494640671508, 1.3320055321011826, 0.2282964785346972, 0.39721149615284934, -0.03411028656130966]",10,378.4146974946769
94,1,"[658.6005474809942, -28.942159302772783, 1.7962971987183782, 0.23170671604946735, -0.17426008521119346, -0.039197141901621]","[2017.025737993256, 139.75494640671508, 1.3320055321011826, 0.2282964785346972, 0.39721149615284934, -0.03411028656130966]",23,378.4146974946769
94,2,"[1540.8889103958572, 84.52444262509256, 1.4670865565569595, 0.2305438563993205, 0.4077530146214959, -0.03559112450146883]","[2017.025737993256, 139.75494640671508, 1.3320055321011826, 0.2282964785346972, 0.39721149615284934, -0.03411028656130966]",23,378.4146974946769
95,0,"[0, 0, 1, 0, 0, 0]","[2142.0561641309155, 41.538563051168396, 1.5418266195094448, 0.039475735072050044, -0.1712935537274821, 0.012248656066291833]",9,378.4146974946769
95,1,"[830.3916084985825, -45.941279781909316, 1.9684854398653195, 0.21399057430329113, 0.22171397444712634, -0.04385214524694723]","[2142.0561641309155, 41.538563051168396, 1.5418266195094448, 0.039475735072050044, -0.1712935537274821, 0.012248656066291833]",16,378.4146974946769
95,2,"[1678.9016355358513, 0.698085344788575, 2.2965995554132306, 0.23494981956567662, 0.22995227409855237, -0.0421119220506267]","[2142.0561641309155, 41.538563051168396, 1.5418266195094448, 0.039475735072050044, -0.1712935537274821, 0.012248656066291833]",17,378.4146974946769
96,0,"[0, 0, 1, 0, 0, 0]","[2084.3574347810686, -149.0954001164103, 1.1480568163436973, 0.16368683014259164, -0.12061334370638957, -0.03437655650815363]",4,378.4146974946769
96,1,"[495.9651783486855, -49.624823236903964, 1.3078058336710534, 0.16424410515379131, 0.06882998138032456, 5.6277848749595606e-05]","[2084.3574347810686, -149.0954001164103, 1.1480568163436973, 0.16368683014259164, -0.12061334370638957, -0.03437655650815363]",6,378.4146974946769
96,2,"[921.9791746964555, -84.05413610574617, 1.0891286776182187, 0.2001709316897263, 0.08177928579173174, -0.001659794819705095]","[2084.3574347810686, -149.0954001164103, 1.1480568163436973, 0.16368683014259164, -0.12061334370638957, -0.03437655650815363]",6,378.4146974946769
96,3,"[1342.375939324343, -121.61429744337626, 1.1025518398045948, 0.19746473446565524, 0.0897896919387121, 0.0001289289464787411]","[2084.3574347810686, -149.0954001164103, 1.1480568163436973, 0.16368683014259164, -0.12061334370638957, -0.03437655650815363]",6,378.4146974946769
96,4,"[1762.6559819504819, -158.93154673606202, 1.1015827741890614, 0.1976689221378328, 0.08882572097746337, -7.2411462402655576e-06]","[2084.3574347810686, -149.0954001164103, 1.1480568163436973, 0.16368683014259164, -0.12061334370638957, -0.03437655650815363]",17,378.4146974946769
97,0,"[0, 0, 1, 0, 0, 0]","[1652.4849686016357, 14.362284136346208, 1.4842296204180743, 0.143251134278573, -0.16115859198811971, -0.00025794590716168235]",10,378.4146974946769
97,1,"[658.6005474809942, -28.942159302772783, 1.7962971987183782, 0.23170671604946735, -0.17426008521119346, -0.039197141901621]","[1652.4849686016357, 14.362284136346208, 1.4842296204180743, 0.143251134278573, -0.16115859198811971, -0.00025794590716168235]",16,378.4146974946769
97,2,"[1526.1554125907307, 17.73528136231, 1.8237981403551162, 0.23095723785179703, 0.20066336010716632, -0.042463099527020536]","[1652.4849686016357, 14.362284136346208, 1.4842296204180743, 0.143251134278573, -0.16115859198811971, -0.00025794590716168235]",3,378.4146974946769
98,0,"[0, 0, 1, 0, 0, 0]","[1765.983187272887, 19.022823513702928, 0.9456820384984189, 0.08556207111206272, 0.2481763642590268, 0.011503685751188002]",10,378.4146974946769
98,1,"[658.6005474809942, -28.942159302772783, 1.7962971987183782, 0.23170671604946735, -0.17426008521119346, -0.039197141901621]","[1765.983187272887, 19.022823513702928, 0.9456820384984189, 0.08556207111206272, 0.2481763642590268, 0.011503685751188002]",16,378.4146974946769
98,2,"[1526.1554125907307, 17.73528136231, 1.8237981403551162, 0.23095723785179703, 0.20066336010716632, -0.042463099527020536]","[1765.983187272887, 19.022823513702928, 0.9456820384984189, 0.08556207111206272, 0.2481763642590268, 0.011503685751188002]",12,378.4146974946769
99,0,"[0, 0, 1, 0, 0, 0]","[2074.215871075782, -420.9650357623744, 1.886185570423851, 0.11796975714053651, 0.03406180900444946, 0.0014008899822448527]",19,378.4146974946769
99,1,"[536.490924652522, -13.452888479152216, 1.2738308217368122, 0.257413267266789, 0.6304461106547767, -0.028764054625713804]","[2074.215871075782, -420.9650357623744, 1.886185570423851, 0.11796975714053651, 0.03406180900444946, 0.0014008899822448527]",14,378.4146974946769
99,2,"[660.3665443781821, -117.63405832826773, 4.184936792889835, 0.11035365144719528, -1.0373346821740104, -0.04937558265417865]","[2074.215871075782, -420.9650357623744, 1.886185570423851, 0.11796975714053651, 0.03406180900444946, 0.0014008899822448527]",1,378.4146974946769
99,3,"[1658.1082335919934, -386.4396967285174, 2.5234118399671317, 0.08631102669107518, -0.08728478128480634, 0.0007054401999485204]","[2074.215871075782, -420.9650357623744, 1.886185570423851, 0.11796975714053651, 0.03406180900444946, 0.0014008899822448527]",2,378.4146974946769
100,0,"[0, 0, 1, 0, 0, 0]","[1965.1636069187784, -473.3188952943035, 3.39741499227645, 0.03798465007486023, -0.616663517227349, -0.003954593014936572]",1,378.4146974946769
100,1,"[871.1345403425793, -219.58366265305932, 2.5429472973131975, 0.08537532603783342, -0.18486158111077802, 0.0009449914261199253]","[1965.1636069187784, -473.3188952943035, 3.39741499227645, 0.03798465007486023, -0.616663517227349, -0.003954593014936572]",1,378.4146974946769
100,2,"[1777.303395238776, -384.5379853276468, 2.4234693437154182, 0.08707772822524307, -0.14162385792318183, -2.9093242088604494e-05]","[1965.1636069187784, -473.3188952943035, 3.39741499227645, 0.03798465007486023, -0.616663517227349, -0.003954593014936572]",0,378.4146974946769
101,0,"[0, 0, 1, 0, 0, 0]","[2218.198124868887, -266.6047317034456, 1.5795716018020411, 0.14178651133329817, -0.07275042159437453, 0.0017912677372459117]",2,378.4146974946769
101,1,"[669.2287603240479, -95.75193694986872, 1.6797456046651493, 0.12236049247733556, -0.021983999122508584, -0.0017606134186559596]","[2218.198124868887, -266.6047317034456, 1.5795716018020411, 0.14178651133329817, -0.07275042159437453, 0.0017912677372459117]",2,378.4146974946769
101,2,"[1341.1819870116638, -174.7395289260939, 1.7792229686063885, 0.11995453200902928, -0.0416263821905009, -0.00021851824618996014]","[2218.198124868887, -266.6047317034456, 1.5795716018020411, 0.14178651133329817, -0.07275042159437453, 0.0017912677372459117]",2,378.4146974946769
101,3,"[2014.278279542434, -251.80475997461127, 1.7921819174183355, 0.11966904597606519, -0.04601994590176305, -2.465386875019774e-05]","[2218.198124868887, -266.6047317034456, 1.5795716018020411, 0.14178651133329817, -0.07275042159437453, 0.0017912677372459117]",3,378.4146974946769
102,0,"[0, 0, 1, 0, 0, 0]","[1946.8938756429216, -287.27724484131863, 1.0794614449417514, 0.1859117706826997, 0.11107350554775512, -0.003652248619053927]",5,378.4146974946769
102,1,"[449.3339568747035, -42.07691425450208, 1.1584265979464572, 0.18275276880263788, 0.05364134111997044, -0.0009107324235008902]","[1946.8938756429216, -287.27724484131863, 1.0794614449417514, 0.1859117706826997, 0.11107350554775512, -0.003652248619053927]",1,378.4146974946769
102,2,"[1321.213102864138, -252.25336114862, 2.5243593628521506, 0.08559385215702657, -0.18157075542151374, 0.0008000797730134398]","[1946.8938756429216, -287.27724484131863, 1.0794614449417514, 0.1859117706826997, 0.11107350554775512, -0.003652248619053927]",5,378.4146974946769
102,3,"[1812.2880500911367, -274.2114982203424, 1.0009544147792075, 0.1995045512043953, 0.12837752247568965, -0.011264151729232659]","[1946.8938756429216, -287.27724484131863, 1.0794614449417514, 0.1859117706826997, 0.11107350554775512, -0.003652248619053927]",5,378.4146974946769
103,0,"[0, 0, 1, 0, 0, 0]","[2017.2375542060763, -64.5489358490596, 1.322173416597248, 0.14788374534561696, -0.23125232807117474, -0.00416810392115784]",4,378.4146974946769
103,1,"[495.9651783486855, -49.624823236903964, 1.3078058336710534, 0.16424410515379131, 0.06882998138032456, 5.6277848749595606e-05]","[2017.2375542060763, -64.5489358490596, 1.322173416597248, 0.14788374534561696, -0.23125232807117474, -0.00416810392115784]",3,378.4146974946769
103,2,"[1055.5050879883975, -106.27682871372707, 1.507269662995583, 0.14377336091308687, -0.015001860413637805, 0.00027843491387756107]","[2017.2375542060763, -64.5489358490596, 1.322173416597248, 0.14788374534561696, -0.23125232807117474, -0.00416810392115784]",16,378.4146974946769
103,3,"[1917.6784140560794, -70.1678844688607, 1.9634090391323344, 0.23019662002076918, 0.29443340874725893, -0.04191289882224282]","[2017.2375542060763, -64.5489358490596, 1.322173416597248, 0.14788374534561696, -0.23125232807117474, -0.00416810392115784]",3,378.4146974946769
104,0,"[0, 0, 1, 0, 0, 0]","[2243.127683651232, 96.768375132908, 1.4695334532362543, 0.012467832005927132, -0.03334468845754493, 0.018455762873413023]",16,378.4146974946769
104,1,"[857.6037520848663, 6.86637258054445, 1.9139369251948164, 0.2267925089939048, 0.42169141558064904, -0.04120994272701335]","[2243.127683651232, 96.768375132908, 1.4695334532362543, 0.012467832005927132, -0.03334468845754493, 0.018455762873413023]",22,378.4146974946769
104,2,"[2022.24571953885, 47.20221208993129, 3.2285101125264486, 0.22738448909092573, 0.027965536933074252, -0.044781166124933484]","[2243.127683651232, 96.768375132908, 1.4695334532362543, 0.012467832005927132, -0.03334468845754493, 0.018455762873413023]",9,378.4146974946769
105,0,"[0, 0, 1, 0, 0, 0]","[2050.682539131791, 185.84859728246647, 2.3255945963889926, 0.10893264422927836, 0.19271791228533666, -0.019710750376538987]",18,378.4146974946769
105,1,"[590.4721796253802, -32.23335163445746, 2.5031861656364764, 0.28574076322874414, 0.20170439582297653, -0.02645375477599658]","[2050.682539131791, 185.84859728246647, 2.3255945963889926, 0.10893264422927836, 0.19271791228533666, -0.019710750376538987]",23,378.4146974946769
105,2,"[1445.206890305508, 93.73949502047581, 2.4438387860716375, 0.24121035165715626, 0.15977958825963165, -0.03396280228957699]","[2050.682539131791, 185.84859728246647, 2.3255945963889926, 0.10893264422927836, 0.19271791228533666, -0.019710750376538987]",23,378.4146974946769
106,0,"[0, 0, 1, 0, 0, 0]","[2062.010988695857, 69.98003222467081, 1.8856444507147374, 0.2147034985379668, -0.24490285504701995, -0.030954386732644924]",11,378.4146974946769
106,1,"[583.5206628010139, -39.835453272202415, 1.9448547861504741, 0.2518164673418514, 0.13714594843017514, -0.03187867743171505]","[2062.010988695857, 69.98003222467081, 1.8856444507147374, 0.2147034985379668, -0.24490285504701995, -0.030954386732644924]",22,378.4146974946769
106,2,"[1788.327296997297, 4.976679200914231, 3.40101715768738, 0.22962938270405275, 0.05596896319138433, -0.04544999558557924]","[2062.010988695857, 69.98003222467081, 1.8856444507147374, 0.2147034985379668, -0.24490285504701995, -0.030954386732644924]",16,378.4146974946769
107,0,"[0, 0, 1, 0, 0, 0]","[1716.656851984378, -223.6055570367295, 1.102558048489233, 0.18421319194027633, 0.12867545674773115, -0.0027226238352521534]",8,378.4146974946769
107,1,"[1099.8322064072456, -201.42775169904294, 3.191244688488466, 0.18857901870956953, -0.1415200119021767, -0.049976756669608866]","[1716.656851984378, -223.6055570367295, 1.102558048489233, 0.18421319194027633, 0.12867545674773115, -0.0027226238352521534]",5,378.4146974946769
107,2,"[1590.9026925558635, -210.83842324193603, 0.9938896529772675, 0.2001816772878786, 0.11646188054644321, -0.012412880955255516]","[1716.656851984378, -223.6055570367295, 1.102558048489233, 0.18421319194027633, 0.12867545674773115, -0.0027226238352521534]",5,378.4146974946769
108,0,"[0, 0, 1, 0, 0, 0]","[1802.7929586890689, 48.455117912051165, 1.9021821364992186, 0.1910269000576022, 0.2164035165547681, -0.037257871294662966]",10,378.4146974946769
108,1,"[658.6005474809942, -28.942159302772783, 1.7962971987183782, 0.23170671604946735, -0.17426008521119346, -0.039197141901621]","[1802.7929586890689, 48.455117912051165, 1.9021821364992186, 0.1910269000576022, 0.2164035165547681, -0.037257871294662966]",16,378.4146974946769
108,2,"[1526.1554125907307, 17.73528136231, 1.8237981403551162, 0.23095723785179703, 0.20066336010716632, -0.042463099527020536]","[1802.7929586890689, 48.455117912051165, 1.9021821364992186, 0.1910269000576022, 0.2164035165547681, -0.037257871294662966]",24,378.4146974946769
109,0,"[0, 0, 1, 0, 0, 0]","[2181.6440844925796, 35.18973662728381, 1.477648440236723, 0.1438940409383393, 0.12096006184336906, -4.541932885112709e-05]",9,378.4146974946769
109,1,"[830.3916084985825, -45.941279781909316, 1.9684854398653195, 0.21399057430329113, 0.22171397444712634, -0.04385214524694723]","[2181.6440844925796, 35.18973662728381, 1.477648440236723, 0.1438940409383393, 0.12096006184336906, -4.541932885112709e-05]",23,378.4146974946769
109,2,"[1702.5770337782112, 67.71793776142056, 2.278916573363976, 0.23549189223955608, 0.3739691721088507, -0.033218691586582735]","[2181.6440844925796, 35.18973662728381, 1.477648440236723, 0.1438940409383393, 0.12096006184336906, -4.541932885112709e-05]",3,378.4146974946769
110,0,"[0, 0, 1, 0, 0, 0]","[2205.9177814284667, -388.69668398781664, 2.439294748782182, 0.08687022937135813, -0.14391032296198894, 9.815947878202456e-05]",12,378.4146974946769
110,1,"[523.5110460510544, -33.85447312218764, 1.2434118310040225, 0.2569759744285557, 0.2767936284213621, -0.03518068952044676]","[2205.9177814284667, -388.69668398781664, 2.439294748782182, 0.08687022937135813, -0.14391032296198894, 9.815947878202456e-05]",1,378.4146974946769
110,2,"[1381.1207528938892, -236.7234745557294, 2.5024553002926626, 0.08573452688297867, -0.18971868640859388, 0.0006447321712217883]","[2205.9177814284667, -388.69668398781664, 2.439294748782182, 0.08687022937135813, -0.14391032296198894, 9.815947878202456e-05]",1,378.4146974946769
111,0,"[0, 0, 1, 0, 0, 0]","[2104.9362653822586, -336.64683187536093, 1.9235849180628384, 0.19258776145514434, -0.35250718198977016, 0.028344004193596742]",2,378.4146974946769
111,1,"[669.2287603240479, -95.75193694986872, 1.6797456046651493, 0.12236049247733556, -0.021983999122508584, -0.0017606134186559596]","[2104.9362653822586, -336.64683187536093, 1.9235849180628384, 0.19258776145514434, -0.35250718198977016, 0.028344004193596742]",5,378.4146974946769
111,2,"[1130.3839071203074, -128.15916806095444, 1.1775321004214452, 0.18146041764843993, 0.11161814240194962, 8.379301047877769e-05]","[2104.9362653822586, -336.64683187536093, 1.9235849180628384, 0.19258776145514434, -0.35250718198977016, 0.028344004193596742]",1,378.4146974946769
111,3,"[1997.4516059946532, -335.9659538477144, 2.5176517115089148, 0.08563365042434519, -0.18434703179172218, 0.0007529832044777746]","[2104.9362653822586, -336.64683187536093, 1.9235849180628384, 0.19258776145514434, -0.35250718198977016, 0.028344004193596742]",6,378.4146974946769
112,0,"[0, 0, 1, 0, 0, 0]","[1533.2404689202147, 100.70821228941196, 1.0677228917975368, 0.24320346064528092, 0.4470448248199078, -0.04003276092624158]",17,378.4146974946769
112,1,"[655.0868653830964, 3.8401093690403183, 1.794324541335041, 0.24358221117410292, -0.3824563128398964, -0.03641893367274142]","[1533.2404689202147, 100.70821228941196, 1.0677228917975368, 0.24320346064528092, 0.4470448248199078, -0.04003276092624158]",23,378.4146974946769
113,0,"[0, 0, 1, 0, 0, 0]","[1978.941359229851, -322.3876175799118, 1.9082812928632167, 0.11764513529072482, 0.020362693003830777, 0.0016960680497392928]",2,378.4146974946769
113,1,"[669.2287603240479, -95.75193694986872, 1.6797456046651493, 0.12236049247733556, -0.021983999122508584, -0.0017606134186559596]","[1978.941359229851, -322.3876175799118, 1.9082812928632167, 0.11764513529072482, 0.020362693003830777, 0.0016960680497392928]",1,378.4146974946769
113,2,"[1549.0388245080717, -283.16647265536807, 2.4775518826550194, 0.08621461292889147, -0.16868208134837306, 0.00042479177589451914]","[1978.941359229851, -322.3876175799118, 1.9082812928632167, 0.11764513529072482, 0.020362693003830777, 0.0016960680497392928]",2,378.4146974946769
114,0,"[0, 0, 1, 0, 0, 0]","[2247.30554981886, -205.59139455811618, 1.1719285495415481, 0.18177191841928622, 0.10333476383156978, -0.00016415431615017794]",4,378.4146974946769
114,1,"[495.9651783486855, -49.624823236903964, 1.3078058336710534, 0.16424410515379131, 0.06882998138032456, 5.6277848749595606e-05]","[2247.30554981886, -205.59139455811618, 1.1719285495415481, 0.18177191841928622, 0.10333476383156978, -0.00016415431615017794]",4,378.4146974946769
114,2,"[990.490846559812, -93.28304550812592, 1.317318525097646, 0.1641041915253319, 0.036325995363961285, 0.00022704375310727637]","[2247.30554981886, -205.59139455811618, 1.1719285495415481, 0.18177191841928622, 0.10333476383156978, -0.00016415431615017794]",3,378.4146974946769
114,3,"[1551.5382194613578, -150.05700405951674, 1.5115384818408344, 0.14366402572949252, -0.011237639165058481, 0.0003769714811934236]","[2247.30554981886, -205.59139455811618, 1.1719285495415481, 0.18177191841928622, 0.10333476383156978, -0.00016415431615017794]",4,378.4146974946769
114,4,"[2048.4421145772003, -190.19826840144395, 1.3018710683724293, 0.16467450203937906, 0.018918799574609107, -0.00027669654302473227]","[2247.30554981886, -205.59139455811618, 1.1719285495415481, 0.18177191841928622, 0.10333476383156978, -0.00016415431615017794]",5,378.4146974946769
115,0,"[0, 0, 1, 0, 0, 0]","[1852.747427403453, -88.68503001548763, 1.4448888745594124, 0.24744017662897255, 0.23356845541170185, -0.04497547858022059]",4,378.4146974946769
115,1,"[495.9651783486855, -49.624823236903964, 1.3078058336710534, 0.16424410515379131, 0.06882998138032456, 5.6277848749595606e-05]","[1852.747427403453, -88.68503001548763, 1.4448888745594124, 0.24744017662897255, 0.23356845541170185, -0.04497547858022059]",5,378.4146974946769
115,2,"[945.0023038929912, -87.03497675773443, 1.1957278362013086, 0.18118048878221726, 0.07111144823753927, 0.0005390065367722275]","[1852.747427403453, -88.68503001548763, 1.4448888745594124, 0.24744017662897255, 0.23356845541170185, -0.04497547858022059]",10,378.4146974946769
115,3,"[1608.7751610776536, -108.35349104853525, 1.7685129538111364, 0.23218347797204683, -0.11531782911250626, -0.039505248278382206]","[1852.747427403453, -88.68503001548763, 1.4448888745594124, 0.24744017662897255, 0.23356845541170185, -0.04497547858022059]",17,378.4146974946769
116,0,"[0, 0, 1, 0, 0, 0]","[1989.796153857112, -132.7980674266967, 1.2694655649796842, 0.16579396745567887, 0.03780824901903863, -0.0011925334305036477]",4,378.4146974946769
116,1,"[495.9651783486855, -49.624823236903964, 1.3078058336710534, 0.16424410515379131, 0.06882998138032456, 5.6277848749595606e-05]","[1989.796153857112, -132.7980674266967, 1.2694655649796842, 0.16579396745567887, 0.03780824901903863, -0.0011925334305036477]",10,378.4146974946769
116,2,"[1162.7866658877251, -66.40580458703171, 1.7571256828862287, 0.23239772906855224, -0.07757221938096905, -0.0396233055380397]","[1989.796153857112, -132.7980674266967, 1.2694655649796842, 0.16579396745567887, 0.03780824901903863, -0.0011925334305036477]",6,378.4146974946769
116,3,"[1609.7746981585994, -97.609699094393, 1.1689673851377245, 0.19389223374597714, 0.11972738013437312, 0.0036377009169614796]","[1989.796153857112, -132.7980674266967, 1.2694655649796842, 0.16579396745567887, 0.03780824901903863, -0.0011925334305036477]",4,378.4146974946769
117,0,"[0, 0, 1, 0, 0, 0]","[2069.191724830395, 9.885844691651409, 2.0486703029957893, -0.011181451437034973, -0.04006692163151374, 0.03523567739703456]",10,378.4146974946769
117,1,"[658.6005474809942, -28.942159302772783, 1.7962971987183782, 0.23170671604946735, -0.17426008521119346, -0.039197141901621]","[2069.191724830395, 9.885844691651409, 2.0486703029957893, -0.011181451437034973, -0.04006692163151374, 0.03523567739703456]",16,378.4146974946769
117,2,"[1526.1554125907307, 17.73528136231, 1.8237981403551162, 0.23095723785179703, 0.20066336010716632, -0.042463099527020536]","[2069.191724830395, 9.885844691651409, 2.0486703029957893, -0.011181451437034973, -0.04006692163151374, 0.03523567739703456]",9,378.4146974946769
118,0,"[0, 0, 1, 0, 0, 0]","[2009.6889567844435, -63.851348221145834, 1.1047686370668952, 0.185353675784734, -0.019904516700346587, -0.003331778409599558]",3,378.4146974946769
118,1,"[559.3034116464789, -64.74060666287147, 1.5558269942118328, 0.14252264743191032, -0.0318765805639669, 0.0013099972286478513]","[2009.6889567844435, -63.851348221145834, 1.1047686370668952, 0.185353675784734, -0.019904516700346587, -0.003331778409599558]",16,378.4146974946769
118,2,"[1421.9492593918221, -26.23169365632676, 1.958951940057987, 0.23041535524869836, 0.2808604129054521, -0.0419782661857802]","[2009.6889567844435, -63.851348221145834, 1.1047686370668952, 0.185353675784734, -0.019904516700346587, -0.003331778409599558]",4,378.4146974946769
118,3,"[1918.6059388731558, -61.26364122826638, 1.4248709058915299, 0.16120466289246996, 0.01821078613199203, 0.0031844849394676972]","[2009.6889567844435, -63.851348221145834, 1.1047686370668952, 0.185353675784734, -0.019904516700346587, -0.003331778409599558]",5,378.4146974946769
119,0,"[0, 0, 1, 0, 0, 0]","[1832.5145837575478, -103.0591219071776, 1.2157240084488723, 0.16008681087674123, 0.17029823130255867, 0.00620753063568455]",4,378.4146974946769
119,1,"[495.9651783486855, -49.624823236903964, 1.3078058336710534, 0.16424410515379131, 0.06882998138032456, 5.6277848749595606e-05]","[1832.5145837575478, -103.0591219071776, 1.2157240084488723, 0.16008681087674123, 0.17029823130255867, 0.00620753063568455]",10,378.4146974946769
119,2,"[1162.7866658877251, -66.40580458703171, 1.7571256828862287, 0.23239772906855224, -0.07757221938096905, -0.0396233055380397]","[1832.5145837575478, -103.0591219071776, 1.2157240084488723, 0.16008681087674123, 0.17029823130255867, 0.00620753063568455]",4,378.4146974946769
119,3,"[1664.7444668307808, -103.09383456866331, 1.2888750938871123, 0.16515933494619514, -0.004506825886235005, -0.0007264751592967231]","[1832.5145837575478, -103.0591219071776, 1.2157240084488723, 0.16008681087674123, 0.17029823130255867, 0.00620753063568455]",19,378.4146974946769
120,0,"[0, 0, 1, 0, 0, 0]","[1826.0459354587176, -250.25197248193666, 2.141187163133033, 0.08814184513639754, -0.11103085916024126, -0.006140021678840802]",3,378.4146974946769
120,1,"[559.3034116464789, -64.74060666287147, 1.5558269942118328, 0.14252264743191032, -0.0318765805639669, 0.0013099972286478513]","[1826.0459354587176, -250.25197248193666, 2.141187163133033, 0.08814184513639754, -0.11103085916024126, -0.006140021678840802]",1,378.4146974946769
120,2,"[1439.4397032463385, -258.11571559457445, 2.491100154300319, 0.08605105265114815, -0.1703899910282595, 0.00053142796282157]","[1826.0459354587176, -250.25197248193666, 2.141187163133033, 0.08814184513639754, -0.11103085916024126, -0.006140021678840802]",9,378.4146974946769
121,0,"[0, 0, 1, 0, 0, 0]","[2129.8511633024154, 124.07652120324758, 1.4396901317113082, 0.24182911777655, 0.4085796053465596, -0.04405453177566532]",11,378.4146974946769
121,1,"[583.5206628010139, -39.835453272202415, 1.9448547861504741, 0.2518164673418514, 0.13714594843017514, -0.03187867743171505]","[2129.8511633024154, 124.07652120324758, 1.4396901317113082, 0.24182911777655, 0.4085796053465596, -0.04405453177566532]",23,378.4146974946769
121,2,"[1459.5029131939123, 78.97835420800001, 2.0962018729058096, 0.23285331578878618, 0.36947954167874414, -0.03331417065139348]","[2129.8511633024154, 124.07652120324758, 1.4396901317113082, 0.24182911777655, 0.4085796053465596, -0.04405453177566532]",17,378.4146974946769
122,0,"[0, 0, 1, 0, 0, 0]","[2198.1580393870663, -272.83720523055877, 1.7950446110810392, 0.11960508387822838, -0.04749609052530102, 1.787971113744421e-05]",2,378.4146974946769
