id_camino,id_in_seq,current_state,goal_state,out_action,timesteps
7,4,"[36.20678576262511, -18.262881140713937, 13.836659346613116, 0.34627485883809783, -0.23296957107535798, 0.0057458034559548]","[46.95093257513877, -15.291813618336832, 0, 0, 0, 0]","[-0.06981, 0.0]",31.53455812455641
7,5,"[46.94712765184085, -16.143340024296716, 9.275202559460064, 0.6289229513741127, 0.7236110368629206, 0.022606996637348133]","[46.95093257513877, -15.291813618336832, 0, 0, 0, 0]",[],31.53455812455641
8,0,"[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[71.17052662063887, -7.427249395801, 0, 0, 0, 0]","[-0.05236, 0.0]",31.53455812455641
8,1,"[4.745068697222255, -1.2437566999243914, 5.915146749566081, 0.6180499312841097, -0.22818002319939584, -0.00242293497127862]","[71.17052662063887, -7.427249395801, 0, 0, 0, 0]","[-0.03491, 0.0]",31.53455812455641
8,2,"[11.457200491345448, -3.721061670062575, 8.307942752869776, 0.48567906449866777, -0.2816568397378461, 0.0025787736836813476]","[71.17052662063887, -7.427249395801, 0, 0, 0, 0]","[-0.08727, 0.0]",31.53455812455641
8,3,"[19.49252296750274, -3.947920908384441, 7.005486415308088, 0.7274291558119749, 0.3901603449066589, 0.015502022084894596]","[71.17052662063887, -7.427249395801, 0, 0, 0, 0]","[-0.03491, 0.0]",31.53455812455641
8,4,"[24.809848644190147, -2.86699486099718, 4.430880089164229, 0.6597689562704063, 0.1257727123592557, -0.015168405728578948]","[71.17052662063887, -7.427249395801, 0, 0, 0, 0]","[-0.06981, 0.0]",31.53455812455641
8,5,"[29.45703534962218, -3.63498880685691, 5.230277451644027, 0.7116041035868106, -0.09955604311842234, -0.002794643487362932]","[71.17052662063887, -7.427249395801, 0, 0, 0, 0]","[-0.08727, 0.0]",31.53455812455641
8,6,"[35.13124982433158, -4.555300204716655, 5.877604694495421, 0.751972077380726, 0.06490868528696994, 0.006660053957728084]","[71.17052662063887, -7.427249395801, 0, 0, 0, 0]","[-0.08727, 0.0]",31.53455812455641
8,7,"[40.63563419569939, -4.531161302049889, 4.907802597613228, 0.7713867496805193, 0.18537659817469204, -0.00034759633166414746]","[71.17052662063887, -7.427249395801, 0, 0, 0, 0]","[-0.03491, 0.0]",31.53455812455641
8,8,"[45.55674269882357, -5.260273112416443, 5.608567781638001, 0.5760956649880874, -0.20077129085083334, -0.008725602484581495]","[71.17052662063887, -7.427249395801, 0, 0, 0, 0]","[-0.05236, 0.0]",31.53455812455641
8,9,"[51.93552637783034, -7.190296509922996, 7.500653785899269, 0.5873484480906366, -0.15759789281640227, 0.0054720117432124375]","[71.17052662063887, -7.427249395801, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812455641
8,10,"[59.82545466784635, -9.534653708674098, 9.084935553409817, 0.3806477342904005, -0.2942405317146397, -0.002211654701615256]","[71.17052662063887, -7.427249395801, 0, 0, 0, 0]","[-0.08727, 0.0]",31.53455812455641
8,11,"[68.33148359219014, -9.419008653655597, 7.17539992264531, 0.7188354014198393, 0.47272909603955166, 0.017021764841978648]","[71.17052662063887, -7.427249395801, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812455641
8,12,"[71.16915850556477, -8.416926132019332, 5.220106036168121, 0.5137819245119024, 0.33558782059587133, -0.012585965352655045]","[71.17052662063887, -7.427249395801, 0, 0, 0, 0]",[],31.53455812455641
9,0,"[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[40.09831481238927, -11.827012107477554, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812455641
9,1,"[4.833593742993324, -1.9561447297269416, 7.023492212473488, 0.33250685111525674, -0.53210536563414, -0.011984719408558431]","[40.09831481238927, -11.827012107477554, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812455641
9,2,"[12.372279371580719, -7.233444356472249, 11.197549274327457, 0.32787400882419043, -0.564533901982353, 0.002735608037242335]","[40.09831481238927, -11.827012107477554, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812455641
9,3,"[23.22822619002, -13.511724361467497, 13.559370944272544, 0.3349177053291896, -0.4204654156306958, 0.005765728648799595]","[40.09831481238927, -11.827012107477554, 0, 0, 0, 0]","[-0.05236, 0.0]",31.53455812455641
9,4,"[35.78372959327274, -14.373097507344063, 11.173344066444972, 0.5936515777120107, 0.3642038395049206, 0.019782391929325887]","[40.09831481238927, -11.827012107477554, 0, 0, 0, 0]","[-0.03491, 0.0]",31.53455812455641
9,5,"[40.09111995050529, -12.64717232906352, 8.662926281882251, 0.4616281424042821, 0.4828609603458576, 0.004924768057491905]","[40.09831481238927, -11.827012107477554, 0, 0, 0, 0]",[],31.53455812455641
10,0,"[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[51.225133232414144, -20.8957408925407, 0, 0, 0, 0]","[-0.03491, 0.0]",31.53455812455641
10,1,"[4.79506777490283, -1.4638811882184906, 6.2839991154031045, 0.5314843830004248, -0.32338538143675755, -0.00500913924473525]","[51.225133232414144, -20.8957408925407, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812455641
10,2,"[11.682399589586774, -5.75692616650064, 10.226589339878446, 0.2153004177941904, -0.6477487511927095, -0.006674155850325402]","[51.225133232414144, -20.8957408925407, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812455641
10,3,"[20.73149290395046, -14.163832494899971, 14.415060910264364, 0.1413280137784316, -0.7954540309705902, -0.0032081733452713665]","[51.225133232414144, -20.8957408925407, 0, 0, 0, 0]","[-0.03491, 0.0]",31.53455812455641
10,4,"[33.91956222134645, -21.362435040544945, 15.196387862062466, 0.5134058117077849, -0.14687006063347435, 0.019642594263523955]","[51.225133232414144, -20.8957408925407, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812455641
10,5,"[47.8668523474921, -22.39033472910456, 12.720201340404394, 0.35462306146838224, 0.03679078497116878, 0.003948859429902829]","[51.225133232414144, -20.8957408925407, 0, 0, 0, 0]","[-0.08727, 0.0]",31.53455812455641
10,6,"[51.21742023873034, -21.874573703169688, 11.466827790399067, 0.8442891962582146, 0.4052572721901785, 0.038894146631306394]","[51.225133232414144, -20.8957408925407, 0, 0, 0, 0]",[],31.53455812455641
11,0,"[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[43.60367026027089, -6.821762176246617, 0, 0, 0, 0]","[-0.05236, 0.0]",31.53455812455641
11,1,"[4.745068697222255, -1.2437566999243914, 5.915146749566081, 0.6180499312841097, -0.22818002319939584, -0.00242293497127862]","[43.60367026027089, -6.821762176246617, 0, 0, 0, 0]","[-0.06981, 0.0]",31.53455812455641
11,2,"[11.317408056427961, -2.7794741286446674, 7.126935815010951, 0.6726456842759618, -0.002996435098317557, 0.009326467714881869]","[43.60367026027089, -6.821762176246617, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812455641
11,3,"[18.53954231249028, -4.082139423439968, 7.857608909811721, 0.41487680159961265, -0.21793825143180423, -0.005298206161011203]","[43.60367026027089, -6.821762176246617, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812455641
11,4,"[26.726959596760178, -7.701774124558069, 10.407150410036929, 0.2297542902021811, -0.513836508655248, -0.007170990143656316]","[43.60367026027089, -6.821762176246617, 0, 0, 0, 0]","[-0.08727, 0.0]",31.53455812455641
11,5,"[36.58790364440859, -8.332398635390396, 8.67962072456608, 0.7426832520975567, 0.5229199131177754, 0.02554521631494805]","[43.60367026027089, -6.821762176246617, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812455641
11,6,"[42.77974478268396, -6.441099308686163, 5.217910575716573, 0.4886184773913033, 0.09921934465265557, -0.018288011722510492]","[43.60367026027089, -6.821762176246617, 0, 0, 0, 0]",[],31.53455812455641
12,0,"[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[75.17393365140086, -10.105903630243592, 0, 0, 0, 0]","[-0.10472, 0.0]",31.53455812455641
12,1,"[4.625849022153681, -0.858149443458235, 5.158671772439051, 0.8226298625621137, -0.005075069586524858, 0.004830323128053366]","[75.17393365140086, -10.105903630243592, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812455641
12,2,"[10.359846320582685, -3.0309880700149883, 7.738353882502919, 0.3075716602359585, -0.4966419668480229, -0.010752341216882821]","[75.17393365140086, -10.105903630243592, 0, 0, 0, 0]","[-0.05236, 0.0]",31.53455812455641
12,3,"[18.805675801734115, -6.3296354145303795, 9.79204594499153, 0.5884038086147064, -0.10473708614950161, 0.014453358326183803]","[75.17393365140086, -10.105903630243592, 0, 0, 0, 0]","[-0.05236, 0.0]",31.53455812455641
12,4,"[27.846145237118435, -6.052139516881955, 7.875001144998834, 0.5790410217149182, 0.27236372030613004, 0.007679494044461216]","[75.17393365140086, -10.105903630243592, 0, 0, 0, 0]","[-0.06981, 0.0]",31.53455812455641
12,5,"[33.661495244364694, -4.37602464200873, 4.173820642267526, 0.7245447368035416, 0.4113938470023447, -0.007568598005643417]","[75.17393365140086, -10.105903630243592, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812455641
12,6,"[37.55654797103344, -5.11203906503131, 5.18347380031148, 0.5312973771936783, -0.382312718319698, -0.014890552550567551]","[75.17393365140086, -10.105903630243592, 0, 0, 0, 0]","[-0.08727, 0.0]",31.53455812455641
12,7,"[43.8129495510591, -7.275309300848202, 7.369154531622659, 0.7495310145810464, -0.010145487580587297, 0.016386722856140814]","[75.17393365140086, -10.105903630243592, 0, 0, 0, 0]","[-0.06981, 0.0]",31.53455812455641
12,8,"[50.64690703656584, -7.059260056495455, 5.946308850373955, 0.678269441769659, 0.24031100581777423, 0.003297472141809735]","[75.17393365140086, -10.105903630243592, 0, 0, 0, 0]","[-0.03491, 0.0]",31.53455812455641
12,9,"[56.0006136148808, -7.090770007662399, 5.300395629805399, 0.6004728032854959, -0.06126105952213769, -0.010409816498499315]","[75.17393365140086, -10.105903630243592, 0, 0, 0, 0]","[-0.03491, 0.0]",31.53455812455641
12,10,"[61.89670422197273, -8.779485179943558, 7.138353614697874, 0.5102995199936845, -0.25783385479041543, -0.0016047069121024847]","[75.17393365140086, -10.105903630243592, 0, 0, 0, 0]","[-0.06981, 0.0]",31.53455812455641
12,11,"[69.3842514668768, -9.984272683851106, 7.4535509087766405, 0.6709330807454248, 0.11808170871981419, 0.011240962674983113]","[75.17393365140086, -10.105903630243592, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812455641
12,12,"[75.16842279229523, -10.536444228675766, 7.4504961182264715, 0.349768741044799, -0.2057636865512568, -0.012328671201728125]","[75.17393365140086, -10.105903630243592, 0, 0, 0, 0]",[],31.53455812455641
13,0,"[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[77.96030810811305, -23.275286441596787, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812455641
13,1,"[4.833593742993324, -1.9561447297269416, 7.023492212473488, 0.33250685111525674, -0.53210536563414, -0.011984719408558431]","[77.96030810811305, -23.275286441596787, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812455641
13,2,"[11.979867312536674, -8.052150652242632, 11.837087637947002, 0.17058715791727982, -0.77292302029129, -0.004711596121476739]","[77.96030810811305, -23.275286441596787, 0, 0, 0, 0]","[-0.03491, 0.0]",31.53455812455641
13,3,"[23.23865560849336, -14.91922810114073, 13.975820497456985, 0.49576301739731354, -0.25219182012402674, 0.017129836699208065]","[77.96030810811305, -23.275286441596787, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812455641
13,4,"[36.363271979631776, -19.66595863066488, 14.213479525399412, 0.18227434271405815, -0.4112634881820345, -0.004748752701015654]","[77.96030810811305, -23.275286441596787, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812455641
13,5,"[49.861992761172445, -24.298984237470442, 14.096380199292499, 0.34716749148287795, -0.20520984998792938, 0.006072615060381497]","[77.96030810811305, -23.275286441596787, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812455641
13,6,"[63.100104823689584, -28.416349915512995, 13.95208933977342, 0.1881180512180948, -0.3689161019338733, -0.005004037345871667]","[77.96030810811305, -23.275286441596787, 0, 0, 0, 0]","[-0.06981, 0.0]",31.53455812455641
