id_camino,id_in_seq,initial state,current_state,goal_state,out_action,timesteps
6,4,"[0, 0, 2.7719073208111795, 0.8284074350900653, 0.29040900973687256, 0]","[1.5734732343588698, -0.5094134986850429, 1.914969241769371, 1.2611979877594464, -0.1705187933852805]","[8.325993406210712, -7.131019594509098, 0, 0, 0, 0]","[-0.10472, 0.19026745122925046]",6.306911624911282
6,5,"[0, 0, 2.7719073208111795, 0.8284074350900653, 0.29040900973687256, 0]","[1.8554727408398182, -0.790353385471468, 1.491182095633636, 0.46558593448841157, -0.2848003196800441]","[8.325993406210712, -7.131019594509098, 0, 0, 0, 0]","[-0.10472, 0.09513372561462523]",6.306911624911282
6,6,"[0, 0, 2.7719073208111795, 0.8284074350900653, 0.29040900973687256, 0]","[2.1295392805712527, -1.0140373731412553, 1.7809727582683843, 1.3280642803848683, -0.19368320936326655]","[8.325993406210712, -7.131019594509098, 0, 0, 0, 0]","[-0.10472, 0.19026745122925046]",6.306911624911282
6,7,"[0, 0, 2.7719073208111795, 0.8284074350900653, 0.29040900973687256, 0]","[2.369269051443414, -1.2837941483844364, 0.8353254754744676, 0.39853134667842244, -0.12607768267677052]","[8.325993406210712, -7.131019594509098, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
6,8,"[0, 0, 2.7719073208111795, 0.8284074350900653, 0.29040900973687256, 0]","[2.5436704211360195, -1.5586527961433607, 0.4586622245134084, 2.4153941062388116, 0.26591493654556625]","[8.325993406210712, -7.131019594509098, 0, 0, 0, 0]","[-0.0, 0.03171124187154174]",6.306911624911282
6,9,"[0, 0, 2.7719073208111795, 0.8284074350900653, 0.29040900973687256, 0]","[2.7356797574677176, -1.8008645041361935, 0.2076032363601365, 1.1457791840046143, 0.5310112979601126]","[8.325993406210712, -7.131019594509098, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
6,10,"[0, 0, 2.7719073208111795, 0.8284074350900653, 0.29040900973687256, 0]","[2.7606099494046865, -1.83416451588167, 0.0032843472709412225, 1.4127887092125637, 0.5862596601036985]","[8.325993406210712, -7.131019594509098, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
6,11,"[0, 0, 2.7719073208111795, 0.8284074350900653, 0.29040900973687256, 0]","[2.95906262649309, -2.231745919229248, -1.1270252286383315, 2.8390992166770475, 0.835530687979892]","[8.325993406210712, -7.131019594509098, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
6,12,"[0, 0, 2.7719073208111795, 0.8284074350900653, 0.29040900973687256, 0]","[3.3577214675585547, -2.8685515884245802, -1.1224932796308975, 4.304577668033788, 0.9332330162758241]","[8.325993406210712, -7.131019594509098, 0, 0, 0, 0]","[-0.10472, 0.0]",6.306911624911282
6,13,"[0, 0, 2.7719073208111795, 0.8284074350900653, 0.29040900973687256, 0]","[4.089626568006637, -3.5126180864526457, 4.597280012266416, 2.6352008358301835, -0.043832767785082404]","[8.325993406210712, -7.131019594509098, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
6,14,"[0, 0, 2.7719073208111795, 0.8284074350900653, 0.29040900973687256, 0]","[4.996517102633238, -4.209268514708517, 6.304771081219364, 0.28288372452996136, -0.6890011522189972]","[8.325993406210712, -7.131019594509098, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
6,15,"[0, 0, 2.7719073208111795, 0.8284074350900653, 0.29040900973687256, 0]","[5.986873408483859, -5.158606464983171, 7.489646249704949, 0.2681570953777054, -0.7525069937697221]","[8.325993406210712, -7.131019594509098, 0, 0, 0, 0]","[-0.08727, 0.06342248374308349]",6.306911624911282
6,16,"[0, 0, 2.7719073208111795, 0.8284074350900653, 0.29040900973687256, 0]","[7.1909192944885705, -6.19296686978314, 8.450458858052809, 0.3902893462963421, -0.5414126498185712]","[8.325993406210712, -7.131019594509098, 0, 0, 0, 0]","[-0.05236, 0.03171124187154174]",6.306911624911282
6,17,"[8.320125805356053, -6.886214097307223, 8.926724731366814, 0.3836509721262239, -0.4637947304148916]","[8.325993406210712, -7.131019594509098, 0, 0, 0, 0]",[],6.306911624911282
7,0,"[0, 0, 2.276505882688602, -0.9910778238615443, -0.4106047923196298, 0]","[0.0, 0.0, 2.276505882688602, -0.9910778238615443, -0.4106047923196298]","[15.956483353580625, -7.49954625309903, 0, 0, 0, 0]","[-0.03491, 0.0]",6.306911624911282
7,1,"[0, 0, 2.276505882688602, -0.9910778238615443, -0.4106047923196298, 0]","[0.49014327383062173, -0.21940380425878964, 3.0924009523801415, 0.7372157526433867, -0.3844726781738138]","[15.956483353580625, -7.49954625309903, 0, 0, 0, 0]","[-0.01745, 0.0]",6.306911624911282
7,2,"[0, 0, 2.276505882688602, -0.9910778238615443, -0.4106047923196298, 0]","[1.0645140293408952, -0.6857770194777488, 4.2364375155931855, 0.623152300998297, -0.5644703264253653]","[15.956483353580625, -7.49954625309903, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
7,3,"[0, 0, 2.276505882688602, -0.9910778238615443, -0.4106047923196298, 0]","[1.7817797691014223, -1.3360335335772933, 5.45800212204802, 0.3898535466730682, -0.6930607048245244]","[15.956483353580625, -7.49954625309903, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
7,4,"[0, 0, 2.276505882688602, -0.9910778238615443, -0.4106047923196298, 0]","[2.632155063083042, -2.198899776389281, 6.715302886611339, 0.29380950097303493, -0.7736350385034793]","[15.956483353580625, -7.49954625309903, 0, 0, 0, 0]","[-0.08727, 0.0]",6.306911624911282
7,5,"[0, 0, 2.276505882688602, -0.9910778238615443, -0.4106047923196298, 0]","[3.6504338583354943, -3.2406490711180433, 7.869818177741286, 0.6769494529149486, -0.6546917375739364]","[15.956483353580625, -7.49954625309903, 0, 0, 0, 0]","[-0.03491, 0.0]",6.306911624911282
7,6,"[0, 0, 2.276505882688602, -0.9910778238615443, -0.4106047923196298, 0]","[4.931724225817444, -4.313082048807414, 8.883317301895802, 0.434375633545585, -0.624958692515285]","[15.956483353580625, -7.49954625309903, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
7,7,"[0, 0, 2.276505882688602, -0.9910778238615443, -0.4106047923196298, 0]","[6.382207770509395, -5.478986818688291, 9.825109940298397, 0.2195113836053852, -0.6718773503197593]","[15.956483353580625, -7.49954625309903, 0, 0, 0, 0]","[-0.10472, 0.0]",6.306911624911282
7,8,"[0, 0, 2.276505882688602, -0.9910778238615443, -0.4106047923196298, 0]","[8.032083026924367, -6.658076477334108, 10.494615199241087, 0.9036837551039709, -0.41285616598279085]","[15.956483353580625, -7.49954625309903, 0, 0, 0, 0]","[-0.08727, 0.0]",6.306911624911282
7,9,"[0, 0, 2.276505882688602, -0.9910778238615443, -0.4106047923196298, 0]","[10.003020705716324, -7.446890974575663, 10.765661027550705, 0.8223351072514474, -0.19481837913190161]","[15.956483353580625, -7.49954625309903, 0, 0, 0, 0]","[-0.06981, 0.0]",6.306911624911282
7,10,"[0, 0, 2.276505882688602, -0.9910778238615443, -0.4106047923196298, 0]","[12.108600626420227, -7.8288796841265835, 10.680193139313568, 0.71294522118882, -0.029877564836412754]","[15.956483353580625, -7.49954625309903, 0, 0, 0, 0]","[-0.05236, 0.0]",6.306911624911282
7,11,"[0, 0, 2.276505882688602, -0.9910778238615443, -0.4106047923196298, 0]","[14.20411944368199, -7.900410097713637, 10.350973555348224, 0.5955303131875245, 0.07684047889968366]","[15.956483353580625, -7.49954625309903, 0, 0, 0, 0]","[-0.10472, 0.03171124187154174]",6.306911624911282
7,12,"[15.951447215872184, -7.713631599109787, 9.542315347213549, 0.6628346024837253, 0.2937300259850167]","[15.956483353580625, -7.49954625309903, 0, 0, 0, 0]",[],6.306911624911282
8,0,"[0, 0, 2.820003667476595, -0.8107638215094447, -0.27995400421360606, 0]","[0.0, 0.0, 2.820003667476595, -0.8107638215094447, -0.27995400421360606]","[25.875572491722053, -9.792303116448231, 0, 0, 0, 0]","[-0.10472, 0.0]",6.306911624911282
8,1,"[0, 0, 2.820003667476595, -0.8107638215094447, -0.27995400421360606, 0]","[0.5849867274230066, -0.19966581209644518, 3.348553185673374, 0.9219522042994792, -0.2162217246081303]","[25.875572491722053, -9.792303116448231, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
8,2,"[0, 0, 2.820003667476595, -0.8107638215094447, -0.27995400421360606, 0]","[1.2472681945740736, -0.5991959102191647, 4.293051462802458, 0.6096271173019653, -0.43990518676548085]","[25.875572491722053, -9.792303116448231, 0, 0, 0, 0]","[-0.06981, 0.0]",6.306911624911282
8,3,"[0, 0, 2.820003667476595, -0.8107638215094447, -0.27995400421360606, 0]","[2.035034593122229, -1.1470370196148145, 5.276204215824898, 0.6519092141237101, -0.48822898495022166]","[25.875572491722053, -9.792303116448231, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
8,4,"[0, 0, 2.820003667476595, -0.8107638215094447, -0.27995400421360606, 0]","[2.975620580922793, -1.8140636739766136, 6.285554609934131, 0.36278022367707086, -0.5836821995651572]","[25.875572491722053, -9.792303116448231, 0, 0, 0, 0]","[-0.03491, 0.0]",6.306911624911282
8,5,"[0, 0, 2.820003667476595, -0.8107638215094447, -0.27995400421360606, 0]","[4.04789291887162, -2.640070977086369, 7.297970678329782, 0.4579111091157206, -0.5927396217305202]","[25.875572491722053, -9.792303116448231, 0, 0, 0, 0]","[-0.03491, 0.0]",6.306911624911282
8,6,"[0, 0, 2.820003667476595, -0.8107638215094447, -0.27995400421360606, 0]","[5.286505360887494, -3.5717247033571553, 8.252617148384235, 0.44721460225501664, -0.5782424378049245]","[25.875572491722053, -9.792303116448231, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
8,7,"[0, 0, 2.820003667476595, -0.8107638215094447, -0.27995400421360606, 0]","[6.678014232424515, -4.604794899909718, 9.169626168649348, 0.2410722029519063, -0.6317838752313869]","[25.875572491722053, -9.792303116448231, 0, 0, 0, 0]","[-0.08727, 0.0]",6.306911624911282
8,8,"[0, 0, 2.820003667476595, -0.8107638215094447, -0.27995400421360606, 0]","[8.238636249542127, -5.694154959491073, 9.901983638380198, 0.7702330458505655, -0.4434782819101226]","[25.875572491722053, -9.792303116448231, 0, 0, 0, 0]","[-0.06981, 0.0]",6.306911624911282
8,9,"[0, 0, 2.820003667476595, -0.8107638215094447, -0.27995400421360606, 0]","[10.070246634599512, -6.5462239373126145, 10.336887533501635, 0.6915942311840029, -0.2908442837104695]","[25.875572491722053, -9.792303116448231, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
8,10,"[0, 0, 2.820003667476595, -0.8107638215094447, -0.27995400421360606, 0]","[12.035787174620987, -7.24951215211853, 10.648961223887335, 0.24162769675810006, -0.33912289431267373]","[25.875572491722053, -9.792303116448231, 0, 0, 0, 0]","[-0.01745, 0.0]",6.306911624911282
8,11,"[0, 0, 2.820003667476595, -0.8107638215094447, -0.27995400421360606, 0]","[14.042593471462041, -8.021467089707977, 10.965029012468012, 0.35332093424615585, -0.3315644479142212]","[25.875572491722053, -9.792303116448231, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
8,12,"[0, 0, 2.820003667476595, -0.8107638215094447, -0.27995400421360606, 0]","[16.100092731444395, -8.833483501792598, 11.286987646021899, 0.22642117200876352, -0.3757735003854632]","[25.875572491722053, -9.792303116448231, 0, 0, 0, 0]","[-0.05236, 0.0]",6.306911624911282
8,13,"[0, 0, 2.820003667476595, -0.8107638215094447, -0.27995400421360606, 0]","[18.22497598096156, -9.635287435346699, 11.510094696954516, 0.6007819485679529, -0.24833655790081308]","[25.875572491722053, -9.792303116448231, 0, 0, 0, 0]","[-0.08727, 0.0]",6.306911624911282
8,14,"[0, 0, 2.820003667476595, -0.8107638215094447, -0.27995400421360606, 0]","[20.461108612204065, -10.087742829939844, 11.364459363827745, 0.8511245072960018, -0.007892308106781381]","[25.875572491722053, -9.792303116448231, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
8,15,"[0, 0, 2.820003667476595, -0.8107638215094447, -0.27995400421360606, 0]","[22.690697051336123, -10.217535675825, 11.088834126501421, 0.2445565040991023, -0.054199391717752884]","[25.875572491722053, -9.792303116448231, 0, 0, 0, 0]","[-0.10472, 0.09513372561462523]",6.306911624911282
8,16,"[0, 0, 2.820003667476595, -0.8107638215094447, -0.27995400421360606, 0]","[24.819072612312247, -10.060746576985528, 10.342512647012343, 0.9310994173515014, 0.3153391357460854]","[25.875572491722053, -9.792303116448231, 0, 0, 0, 0]","[-0.10472, 0.06342248374308349]",6.306911624911282
8,17,"[25.86999209003569, -9.724305253956933, 9.62557333867799, 0.518222687417416, 0.4624415027768541]","[25.875572491722053, -9.792303116448231, 0, 0, 0, 0]",[],6.306911624911282
9,0,"[0, 0, 3.2781485419578384, 0.114906693077326, 0.035037969045368045, 0]","[0.0, 0.0, 3.2781485419578384, 0.114906693077326, 0.035037969045368045]","[8.370179400771283, -6.427399730976431, 0, 0, 0, 0]","[-0.0, 0.12684496748616697]",6.306911624911282
9,1,"[0, 0, 3.2781485419578384, 0.114906693077326, 0.035037969045368045, 0]","[0.6455623276769514, -0.06788110318569665, 3.3419119751526423, 1.0906479277904138, -0.02946420011741077]","[8.370179400771283, -6.427399730976431, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
9,2,"[0, 0, 3.2781485419578384, 0.114906693077326, 0.035037969045368045, 0]","[1.3353942788232651, -0.3891972272242604, 4.147918499966283, 0.6209194790450304, -0.3489412767944013]","[8.370179400771283, -6.427399730976431, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
9,3,"[0, 0, 3.2781485419578384, 0.114906693077326, 0.035037969045368045, 0]","[2.1207398158913824, -0.8679823122872183, 5.065480566890538, 0.4698670625746527, -0.49755953552847143]","[8.370179400771283, -6.427399730976431, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
9,4,"[0, 0, 3.2781485419578384, 0.114906693077326, 0.035037969045368045, 0]","[3.019615256184918, -1.5200810952507635, 6.0893419888580675, 0.3699287862294169, -0.5997483284956527]","[8.370179400771283, -6.427399730976431, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
9,5,"[0, 0, 3.2781485419578384, 0.114906693077326, 0.035037969045368045, 0]","[4.036761013099295, -2.3607995707380005, 7.177237330786539, 0.2973144492541534, -0.6761619445782397]","[8.370179400771283, -6.427399730976431, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
9,6,"[0, 0, 3.2781485419578384, 0.114906693077326, 0.035037969045368045, 0]","[5.17066882461925, -3.4010905421750204, 8.29623667978219, 0.24582209876928846, -0.7349151109665923]","[8.370179400771283, -6.427399730976431, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
9,7,"[0, 0, 3.2781485419578384, 0.114906693077326, 0.035037969045368045, 0]","[6.416998650870854, -4.646401463156177, 9.420318755814494, 0.2087685211111349, -0.7812588668935443]","[8.370179400771283, -6.427399730976431, 0, 0, 0, 0]","[-0.08727, 0.0]",6.306911624911282
9,8,"[0, 0, 3.2781485419578384, 0.114906693077326, 0.035037969045368045, 0]","[7.863343981566312, -5.985726465164782, 10.341251441500372, 0.7664217658296578, -0.5766883368495714]","[8.370179400771283, -6.427399730976431, 0, 0, 0, 0]","[-0.10472, 0.09513372561462523]",6.306911624911282
9,9,"[8.369594357940121, -6.333665143859292, 10.454483884254364, 0.5031548099245363, -0.4926136188987105]","[8.370179400771283, -6.427399730976431, 0, 0, 0, 0]",[],6.306911624911282
10,0,"[0, 0, 2.3065115652420642, -1.131442782338551, -0.4560533151989675, 0]","[0.0, 0.0, 2.3065115652420642, -1.131442782338551, -0.4560533151989675]","[15.939813142905063, -4.260393679710125, 0, 0, 0, 0]","[-0.10472, 0.06342248374308349]",6.306911624911282
10,1,"[0, 0, 2.3065115652420642, -1.131442782338551, -0.4560533151989675, 0]","[0.5089160201095727, -0.18638574135832128, 3.032070596990169, 0.6027317270855855, -0.294557172225906]","[15.939813142905063, -4.260393679710125, 0, 0, 0, 0]","[-0.06981, 0.06342248374308349]",6.306911624911282
10,2,"[0, 0, 2.3065115652420642, -1.131442782338551, -0.4560533151989675, 0]","[1.0911851355403681, -0.4925182861728924, 3.501031045226032, 0.6238911107520986, -0.29690936775833515]","[15.939813142905063, -4.260393679710125, 0, 0, 0, 0]","[-0.10472, 0.06342248374308349]",6.306911624911282
10,3,"[0, 0, 2.3065115652420642, -1.131442782338551, -0.4560533151989675, 0]","[1.7646860555597306, -0.823832561414678, 3.9669983770315156, 0.6061024678640632, -0.2768496443714722]","[15.939813142905063, -4.260393679710125, 0, 0, 0, 0]","[-0.08727, 0.06342248374308349]",6.306911624911282
10,4,"[0, 0, 2.3065115652420642, -1.131442782338551, -0.4560533151989675, 0]","[2.533570202311706, -1.1479569938362286, 4.368442412438955, 0.5388274293505891, -0.2405589700453607]","[15.939813142905063, -4.260393679710125, 0, 0, 0, 0]","[-0.10472, 0.09513372561462523]",6.306911624911282
10,5,"[0, 0, 2.3065115652420642, -1.131442782338551, -0.4560533151989675, 0]","[3.392996419475794, -1.4235101806680404, 4.64987521712598, 0.8479145425061676, -0.14797016863376683]","[15.939813142905063, -4.260393679710125, 0, 0, 0, 0]","[-0.08727, 0.09513372561462523]",6.306911624911282
10,6,"[0, 0, 2.3065115652420642, -1.131442782338551, -0.4560533151989675, 0]","[4.309336655962948, -1.6558328985570385, 4.813570429298532, 0.7979385042252123, -0.10015344831513788]","[15.939813142905063, -4.260393679710125, 0, 0, 0, 0]","[-0.10472, 0.09513372561462523]",6.306911624911282
10,7,"[0, 0, 2.3065115652420642, -1.131442782338551, -0.4560533151989675, 0]","[5.258442753041367, -1.8356809443117237, 4.84215744402908, 0.8414455060801191, -0.023045593976925162]","[15.939813142905063, -4.260393679710125, 0, 0, 0, 0]","[-0.10472, 0.09513372561462523]",6.306911624911282
10,8,"[0, 0, 2.3065115652420642, -1.131442782338551, -0.4560533151989675, 0]","[6.20819143648671, -1.944501337558441, 4.713447561770563, 0.8475638794618597, 0.05332099341815358]","[15.939813142905063, -4.260393679710125, 0, 0, 0, 0]","[-0.10472, 0.09513372561462523]",6.306911624911282
10,9,"[0, 0, 2.3065115652420642, -1.131442782338551, -0.4560533151989675, 0]","[7.124309055437351, -1.990617087037143, 4.452813391436829, 0.8579168000272368, 0.11853881774326827]","[15.939813142905063, -4.260393679710125, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
10,10,"[0, 0, 2.3065115652420642, -1.131442782338551, -0.4560533151989675, 0]","[8.021878544179208, -2.0803799141557637, 4.545250154456762, 0.5718599985494999, -0.0276538321002781]","[15.939813142905063, -4.260393679710125, 0, 0, 0, 0]","[-0.10472, 0.09513372561462523]",6.306911624911282
10,11,"[0, 0, 2.3065115652420642, -1.131442782338551, -0.4560533151989675, 0]","[8.919766242596706, -2.1915097874728913, 4.494581261922132, 0.8526592081136163, 0.029474454118297654]","[15.939813142905063, -4.260393679710125, 0, 0, 0, 0]","[-0.10472, 0.09513372561462523]",6.306911624911282
10,12,"[0, 0, 2.3065115652420642, -1.131442782338551, -0.4560533151989675, 0]","[9.79649368126951, -2.2690438383983116, 4.296590056087586, 0.8700132214309783, 0.08273253325113025]","[15.939813142905063, -4.260393679710125, 0, 0, 0, 0]","[-0.10472, 0.09513372561462523]",6.306911624911282
10,13,"[0, 0, 2.3065115652420642, -1.131442782338551, -0.4560533151989675, 0]","[10.628374512868449, -2.3150625875368274, 4.0194786353126, 0.8877306765482086, 0.11942710692838178]","[15.939813142905063, -4.260393679710125, 0, 0, 0, 0]","[-0.10472, 0.09513372561462523]",6.306911624911282
10,14,"[0, 0, 2.3065115652420642, -1.131442782338551, -0.4560533151989675, 0]","[11.401786125746742, -2.3509457061738135, 3.698864283938237, 0.9157960893934444, 0.13597715354266013]","[15.939813142905063, -4.260393679710125, 0, 0, 0, 0]","[-0.10472, 0.09513372561462523]",6.306911624911282
10,15,"[0, 0, 2.3065115652420642, -1.131442782338551, -0.4560533151989675, 0]","[12.111655010588793, -2.3981718342852947, 3.3776632475907125, 0.9542910818658784, 0.1287994028982865]","[15.939813142905063, -4.260393679710125, 0, 0, 0, 0]","[-0.10472, 0.09513372561462523]",6.306911624911282
10,16,"[0, 0, 2.3065115652420642, -1.131442782338551, -0.4560533151989675, 0]","[12.760995064844412, -2.4741384204593007, 3.102635949576769, 0.9985867232883352, 0.09690627165216373]","[15.939813142905063, -4.260393679710125, 0, 0, 0, 0]","[-0.10472, 0.09513372561462523]",6.306911624911282
10,17,"[0, 0, 2.3065115652420642, -1.131442782338551, -0.4560533151989675, 0]","[13.360146849597509, -2.5894403924544296, 2.9189454034217075, 1.0374276497167862, 0.042855011495931385]","[15.939813142905063, -4.260393679710125, 0, 0, 0, 0]","[-0.0, 0.03171124187154174]",6.306911624911282
10,18,"[0, 0, 2.3065115652420642, -1.131442782338551, -0.4560533151989675, 0]","[13.937351314269705, -2.7930604580562277, 3.0718468567086936, 0.6723855534741253, -0.17409334458068104]","[15.939813142905063, -4.260393679710125, 0, 0, 0, 0]","[-0.0, 0.09513372561462523]",6.306911624911282
10,19,"[0, 0, 2.3065115652420642, -1.131442782338551, -0.4560533151989675, 0]","[14.542175453353172, -3.049754595515949, 3.546746428291632, 0.756655689183437, -0.30267176327053663]","[15.939813142905063, -4.260393679710125, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
10,20,"[0, 0, 2.3065115652420642, -1.131442782338551, -0.4560533151989675, 0]","[15.224683131164431, -3.4852929254335314, 4.5160213389642525, 0.5332580108258652, -0.4916653496685563]","[15.939813142905063, -4.260393679710125, 0, 0, 0, 0]","[-0.0, 0.03171124187154174]",6.306911624911282
10,21,"[15.937106781884852, -4.013079449551534, 5.3841322994200755, 0.27314054317986997, -0.602597553435078]","[15.939813142905063, -4.260393679710125, 0, 0, 0, 0]",[],6.306911624911282
11,0,"[0, 0, 2.3530898867912566, 1.219883910197969, 0.4782731273613138, 0]","[0.0, 0.0, 2.3530898867912566, 1.219883910197969, 0.4782731273613138]","[16.422670480912256, -9.084111417702402, 0, 0, 0, 0]","[-0.10472, 0.06342248374308349]",6.306911624911282
11,1,"[0, 0, 2.3530898867912566, 1.219883910197969, 0.4782731273613138, 0]","[0.4181827034013448, -0.015641414392499324, 1.4440382837287287, 1.0012307970846048, 0.41276992564159426]","[16.422670480912256, -9.084111417702402, 0, 0, 0, 0]","[-0.0, 0.06342248374308349]",6.306911624911282
11,2,"[0, 0, 2.3530898867912566, 1.219883910197969, 0.4782731273613138, 0]","[0.6897897588989492, -0.12308390042981751, 0.8371674666985323, 1.1330405136698114, 0.30668396502725254]","[16.422670480912256, -9.084111417702402, 0, 0, 0, 0]","[-0.0, 0.03171124187154174]",6.306911624911282
11,3,"[0, 0, 2.3530898867912566, 1.219883910197969, 0.4782731273613138, 0]","[0.8849832927136887, -0.30757054882110396, 0.5510587975154386, 1.1615034639727368, 0.27765867697780783]","[16.422670480912256, -9.084111417702402, 0, 0, 0, 0]","[-0.0, 0.06342248374308349]",6.306911624911282
11,4,"[0, 0, 2.3530898867912566, 1.219883910197969, 0.4782731273613138, 0]","[1.0209204127389135, -0.48013046287085337, 0.1144237575835124, 1.126397297704331, 0.45573877171909394]","[16.422670480912256, -9.084111417702402, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
11,5,"[0, 0, 2.3530898867912566, 1.219883910197969, 0.4782731273613138, 0]","[1.0347779630523812, -0.5044764492469506, 0.0032017455448569605, 1.323382704628126, 0.48214194522050624]","[16.422670480912256, -9.084111417702402, 0, 0, 0, 0]","[-0.0, 0.03171124187154174]",6.306911624911282
11,6,"[0, 0, 2.3530898867912566, 1.219883910197969, 0.4782731273613138, 0]","[1.0662114139473082, -0.5595195959791892, 0.0006323029262527838, 1.1233635833798215, 0.5406342616129755]","[16.422670480912256, -9.084111417702402, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
11,7,"[0, 0, 2.3530898867912566, 1.219883910197969, 0.4782731273613138, 0]","[1.2152386467614373, -0.9245089746765148, -0.903261836634844, 2.695327904089264, 0.7030927687435714]","[16.422670480912256, -9.084111417702402, 0, 0, 0, 0]","[-0.0, 0.03171124187154174]",6.306911624911282
11,8,"[0, 0, 2.3530898867912566, 1.219883910197969, 0.4782731273613138, 0]","[1.3609142449554785, -1.1334985703846794, -0.08900237498851939, 0.9204292396976499, 0.6664640684884428]","[16.422670480912256, -9.084111417702402, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
11,9,"[0, 0, 2.3530898867912566, 1.219883910197969, 0.4782731273613138, 0]","[1.4875297243262418, -1.4665214965479132, -0.5942954017657456, 2.602122708330221, 0.5682685570745231]","[16.422670480912256, -9.084111417702402, 0, 0, 0, 0]","[-0.0, 0.03171124187154174]",6.306911624911282
11,10,"[0, 0, 2.3530898867912566, 1.219883910197969, 0.4782731273613138, 0]","[1.6413349865499087, -1.6962197835241115, 0.2552664203494819, 1.08241924913226, 0.3787173214374495]","[16.422670480912256, -9.084111417702402, 0, 0, 0, 0]","[-0.0, 0.03171124187154174]",6.306911624911282
11,11,"[0, 0, 2.3530898867912566, 1.219883910197969, 0.4782731273613138, 0]","[1.7592406596793033, -1.883307192473891, 0.25765893668362333, 1.0790250353439954, 0.3032959178533158]","[16.422670480912256, -9.084111417702402, 0, 0, 0, 0]","[-0.0, 0.03171124187154174]",6.306911624911282
11,12,"[0, 0, 2.3530898867912566, 1.219883910197969, 0.4782731273613138, 0]","[1.8711435141977442, -2.0748660258223857, 0.2000583358101395, 1.0763749890508585, 0.34449377011312005]","[16.422670480912256, -9.084111417702402, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
11,13,"[0, 0, 2.3530898867912566, 1.219883910197969, 0.4782731273613138, 0]","[2.014165473271017, -2.43737508434844, 0.1498729299468928, 2.8206187074001052, 0.31636510663790673]","[16.422670480912256, -9.084111417702402, 0, 0, 0, 0]","[-0.0, 0.03171124187154174]",6.306911624911282
11,14,"[0, 0, 2.3530898867912566, 1.219883910197969, 0.4782731273613138, 0]","[2.217500404444453, -2.7062707226734113, 0.7313730649627408, 1.2118656613638077, 0.18265443519671035]","[16.422670480912256, -9.084111417702402, 0, 0, 0, 0]","[-0.0, 0.03171124187154174]",6.306911624911282
11,15,"[0, 0, 2.3530898867912566, 1.219883910197969, 0.4782731273613138, 0]","[2.393743432614404, -2.917823887451931, 0.5948365775003188, 1.1917125634762045, 0.21207387398050062]","[16.422670480912256, -9.084111417702402, 0, 0, 0, 0]","[-0.0, 0.03171124187154174]",6.306911624911282
11,16,"[0, 0, 2.3530898867912566, 1.219883910197969, 0.4782731273613138, 0]","[2.5461885621846627, -3.118633998163059, 0.26295652889718263, 1.1314583037921428, 0.3968774575035916]","[16.422670480912256, -9.084111417702402, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
11,17,"[0, 0, 2.3530898867912566, 1.219883910197969, 0.4782731273613138, 0]","[2.5871325179620124, -3.1885602938168103, 0.0036191840788425433, 1.6402213714666414, 0.4652339647853299]","[16.422670480912256, -9.084111417702402, 0, 0, 0, 0]","[-0.0, 0.03171124187154174]",6.306911624911282
11,18,"[0, 0, 2.3530898867912566, 1.219883910197969, 0.4782731273613138, 0]","[2.6656661714725858, -3.312969881723873, 0.0012719987500325843, 1.0593988874701505, 0.5903325689503405]","[16.422670480912256, -9.084111417702402, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
