id_camino,id_in_seq,current_state,goal_state,out_action,timesteps
69,0,"[0, 0, 1, 0, 0, 0]","[2015.767459985165, -430.12869459874713, 1.0310558816488546, 0.1844687250507028, -0.05346595606664459, -0.011355244856562311]",19,378.4146974946769
69,1,"[535.3258304576225, -13.417216627478174, 1.2467101800317468, 0.24414675792570573, 0.42569496160111236, -0.05232134767274729]","[2015.767459985165, -430.12869459874713, 1.0310558816488546, 0.1844687250507028, -0.05346595606664459, -0.011355244856562311]",21,378.4146974946769
69,2,"[725.0936181680523, -187.40807384941965, 5.240578936465902, 0.19600723182587446, -0.9963832194640403, -0.07959017039436962]","[2015.767459985165, -430.12869459874713, 1.0310558816488546, 0.1844687250507028, -0.05346595606664459, -0.011355244856562311]",1,378.4146974946769
69,3,"[1741.0936210261161, -430.8997883567077, 2.448209751944928, 0.08717978217997803, -0.07075602800782693, 0.00010473496927175283]","[2015.767459985165, -430.12869459874713, 1.0310558816488546, 0.1844687250507028, -0.05346595606664459, -0.011355244856562311]",4,378.4146974946769
70,0,"[0, 0, 1, 0, 0, 0]","[1844.593820804222, -459.3145365279365, 2.332142132873393, 0.08812078056897228, -0.1595844245327546, -0.0007424929176203145]",20,378.4146974946769
70,1,"[475.7263505971204, -23.4968915086083, 0.8835992900346865, 0.28584561686152615, 0.011800634369868227, -0.06944515422534021]","[1844.593820804222, -459.3145365279365, 2.332142132873393, 0.08812078056897228, -0.1595844245327546, -0.0007424929176203145]",7,378.4146974946769
70,2,"[597.6863090247822, -164.89824203610226, 4.3620811974882985, 0.14488255136019598, -1.0082380987414572, -0.057335392828997155]","[1844.593820804222, -459.3145365279365, 2.332142132873393, 0.08812078056897228, -0.1595844245327546, -0.0007424929176203145]",1,378.4146974946769
70,3,"[1598.689041513774, -422.5234688966301, 2.5023370389875788, 0.08651247758054471, -0.08574287571401379, 0.0005314239675281558]","[1844.593820804222, -459.3145365279365, 2.332142132873393, 0.08812078056897228, -0.1595844245327546, -0.0007424929176203145]",1,378.4146974946769
71,0,"[0, 0, 1, 0, 0, 0]","[1755.7462089028822, -53.23123371853983, 1.3538274102054717, 0.14896384822593192, -0.06098461137313027, -0.0033013951642682443]",3,378.4146974946769
71,1,"[559.5548653512201, -64.43389144133145, 1.5469528870308702, 0.14278518106604685, -0.026724926328013165, 0.0011418132414958686]","[1755.7462089028822, -53.23123371853983, 1.3538274102054717, 0.14896384822593192, -0.06098461137313027, -0.0033013951642682443]",16,378.4146974946769
71,2,"[1419.7918228701215, -34.59378089592914, 1.99159159395674, 0.206291256239526, 0.23895111661736063, -0.05536037610450928]","[1755.7462089028822, -53.23123371853983, 1.3538274102054717, 0.14896384822593192, -0.06098461137313027, -0.0033013951642682443]",3,378.4146974946769
72,0,"[0, 0, 1, 0, 0, 0]","[2031.143048513483, -395.95805073372134, 1.7168251026445025, 0.12051742169647081, -0.16846278172062365, -0.0010606953237267695]",1,378.4146974946769
72,1,"[871.6584082737479, -218.96540110494502, 2.5382788578932645, 0.08544384351349288, -0.18326253989865432, 0.0009103407834252284]","[2031.143048513483, -395.95805073372134, 1.7168251026445025, 0.12051742169647081, -0.16846278172062365, -0.0010606953237267695]",1,378.4146974946769
72,2,"[1777.5969112914088, -383.9561637862182, 2.4238382450755775, 0.08706895214097367, -0.14196386366838945, -2.6537832646002247e-05]","[2031.143048513483, -395.95805073372134, 1.7168251026445025, 0.12051742169647081, -0.16846278172062365, -0.0010606953237267695]",2,378.4146974946769
73,0,"[0, 0, 1, 0, 0, 0]","[1654.8290101593325, -310.50754673230585, 2.387308611706432, 0.08759856606785742, -0.13231462278278305, -0.00032821456425861223]",5,378.4146974946769
73,1,"[449.21176849063545, -42.10344607264775, 1.163934494883552, 0.18253539385567596, 0.05752902384461152, -0.0006674080431381201]","[1654.8290101593325, -310.50754673230585, 2.387308611706432, 0.08759856606785742, -0.13231462278278305, -0.00032821456425861223]",1,378.4146974946769
73,2,"[1321.1209186392734, -251.28966783478793, 2.5191112570999192, 0.08566718852837182, -0.1802389837490648, 0.0007612959963471573]","[1654.8290101593325, -310.50754673230585, 2.387308611706432, 0.08759856606785742, -0.13231462278278305, -0.00032821456425861223]",1,378.4146974946769
74,0,"[0, 0, 1, 0, 0, 0]","[1976.8658818077097, -247.23441990370858, 1.7938384200575164, 0.11963386466393822, -0.04603064438540858, -2.570360052012672e-07]",2,378.4146974946769
74,1,"[669.1997063306001, -95.64383125719326, 1.6894554012413938, 0.12209118068908624, -0.024539620129299368, -0.001610730136986043]","[1976.8658818077097, -247.23441990370858, 1.7938384200575164, 0.11963386466393822, -0.04603064438540858, -2.570360052012672e-07]",2,378.4146974946769
74,2,"[1341.229024587606, -174.45550217334582, 1.7817215752029594, 0.11989579551920738, -0.042485541658168424, -0.00018238008264934348]","[1976.8658818077097, -247.23441990370858, 1.7938384200575164, 0.11963386466393822, -0.04603064438540858, -2.570360052012672e-07]",2,378.4146974946769
75,0,"[0, 0, 1, 0, 0, 0]","[1821.719471458239, -297.768729655159, 1.7919572239405381, 0.11863110494163817, -0.18220071547535507, 0.00012034057476863579]",2,378.4146974946769
75,1,"[669.1997063306001, -95.64383125719326, 1.6894554012413938, 0.12209118068908624, -0.024539620129299368, -0.001610730136986043]","[1821.719471458239, -297.768729655159, 1.7919572239405381, 0.11863110494163817, -0.18220071547535507, 0.00012034057476863579]",1,378.4146974946769
75,2,"[1549.409413475973, -282.55213108812467, 2.474605500875075, 0.08626274620052186, -0.16755826824657133, 0.00040278448171390417]","[1821.719471458239, -297.768729655159, 1.7919572239405381, 0.11863110494163817, -0.18220071547535507, 0.00012034057476863579]",2,378.4146974946769
76,0,"[0, 0, 1, 0, 0, 0]","[1874.7188854778133, -197.05212052176884, 1.4502609763821968, 0.17560157621308867, 0.09105915877294118, 0.00875804858560722]",4,378.4146974946769
76,1,"[495.67843612849117, -49.49751656684203, 1.3081845979602265, 0.164208140350529, 0.06230009573395152, 1.290015289318695e-05]","[1874.7188854778133, -197.05212052176884, 1.4502609763821968, 0.17560157621308867, 0.09105915877294118, 0.00875804858560722]",3,378.4146974946769
76,2,"[1055.630453273436, -106.1497153036872, 1.5060081821120703, 0.1438333340880732, -0.011775605398772803, 0.0002649165345172199]","[1874.7188854778133, -197.05212052176884, 1.4502609763821968, 0.17560157621308867, 0.09105915877294118, 0.00875804858560722]",2,378.4146974946769
76,3,"[1727.0465177389394, -189.03305874400164, 1.7578415506628222, 0.12042512256912498, -0.038241072584814725, -0.0005445793001001531]","[1874.7188854778133, -197.05212052176884, 1.4502609763821968, 0.17560157621308867, 0.09105915877294118, 0.00875804858560722]",5,378.4146974946769
77,0,"[0, 0, 1, 0, 0, 0]","[1796.2259783645384, -538.9386555554851, 2.4400041260753484, 0.0873085347592665, -0.061064148909980485, 3.608658603941593e-05]",12,378.4146974946769
77,1,"[521.6991481966794, -36.3796854484542, 1.277150156224498, 0.23864948195191252, 0.18847543804666092, -0.043669766048718625]","[1796.2259783645384, -538.9386555554851, 2.4400041260753484, 0.0873085347592665, -0.061064148909980485, 3.608658603941593e-05]",21,378.4146974946769
77,2,"[776.5573519349336, -295.14673598388373, 5.905815678240333, 0.15698114971052327, -1.0410051747647664, -0.05638071507102198]","[1796.2259783645384, -538.9386555554851, 2.4400041260753484, 0.0873085347592665, -0.061064148909980485, 3.608658603941593e-05]",1,378.4146974946769
78,0,"[0, 0, 1, 0, 0, 0]","[1976.7898479897995, -431.97323631385206, 0.9760404698014783, 0.180178250666747, 0.228535334654213, -0.01168717673585144]",19,378.4146974946769
78,1,"[535.3258304576225, -13.417216627478174, 1.2467101800317468, 0.24414675792570573, 0.42569496160111236, -0.05232134767274729]","[1976.7898479897995, -431.97323631385206, 0.9760404698014783, 0.180178250666747, 0.228535334654213, -0.01168717673585144]",7,378.4146974946769
78,2,"[712.299948930351, -176.3956943379082, 4.641417800072349, 0.11079567225886529, -1.0357093497506742, -0.0375632594310774]","[1976.7898479897995, -431.97323631385206, 0.9760404698014783, 0.180178250666747, 0.228535334654213, -0.01168717673585144]",1,378.4146974946769
78,3,"[1718.5889625629866, -435.4392859696313, 2.4930602015415984, 0.08663332021195305, -0.08093189724049872, 0.00045744520305379297]","[1976.7898479897995, -431.97323631385206, 0.9760404698014783, 0.180178250666747, 0.228535334654213, -0.01168717673585144]",4,378.4146974946769
79,0,"[0, 0, 1, 0, 0, 0]","[2043.3906727585577, 131.1471289502925, 1.5533722892301833, 0.02485443677726308, 0.15251272912438937, 0.03954582616901107]",10,378.4146974946769
79,1,"[660.1896135062101, -31.66802434354193, 1.7955340110872278, 0.21386291704626426, -0.1603392087354703, -0.04365342539118546]","[2043.3906727585577, 131.1471289502925, 1.5533722892301833, 0.02485443677726308, 0.15251272912438937, 0.03954582616901107]",23,378.4146974946769
79,2,"[1542.621964314621, 72.35814423598252, 1.6451037287771046, 0.20741127789409203, 0.34011573738058903, -0.06155760321960952]","[2043.3906727585577, 131.1471289502925, 1.5533722892301833, 0.02485443677726308, 0.15251272912438937, 0.03954582616901107]",23,378.4146974946769
80,0,"[0, 0, 1, 0, 0, 0]","[2057.2799074111012, -127.35329190493766, 1.3954691045041077, 0.18013883468344155, -0.08037684008222289, -0.02489661615351532]",9,378.4146974946769
80,1,"[828.553914670342, -49.84730069829242, 1.9840976559519607, 0.19712637571880123, 0.18225637669531736, -0.04734961543331818]","[2057.2799074111012, -127.35329190493766, 1.3954691045041077, 0.18013883468344155, -0.08037684008222289, -0.02489661615351532]",5,378.4146974946769
80,2,"[1292.0664573323265, -75.56634305480848, 1.1040387336354387, 0.18481825590108258, 0.09139909275388333, -0.0028298337107603364]","[2057.2799074111012, -127.35329190493766, 1.3954691045041077, 0.18013883468344155, -0.08037684008222289, -0.02489661615351532]",5,378.4146974946769
80,3,"[1740.3550008910759, -115.82061322294888, 1.1733936132297318, 0.18206496114359355, 0.06568126333373143, -0.0002965488246730288]","[2057.2799074111012, -127.35329190493766, 1.3954691045041077, 0.18013883468344155, -0.08037684008222289, -0.02489661615351532]",10,378.4146974946769
81,0,"[0, 0, 1, 0, 0, 0]","[1632.2357043470968, -207.93651315287497, 1.7938324487843331, 0.11963796072447185, -0.044269124793999574, -6.468698742564241e-07]",2,378.4146974946769
81,1,"[669.1997063306001, -95.64383125719326, 1.6894554012413938, 0.12209118068908624, -0.024539620129299368, -0.001610730136986043]","[1632.2357043470968, -207.93651315287497, 1.7938324487843331, 0.11963796072447185, -0.044269124793999574, -6.468698742564241e-07]",2,378.4146974946769
81,2,"[1341.229024587606, -174.45550217334582, 1.7817215752029594, 0.11989579551920738, -0.042485541658168424, -0.00018238008264934348]","[1632.2357043470968, -207.93651315287497, 1.7938324487843331, 0.11963796072447185, -0.044269124793999574, -6.468698742564241e-07]",2,378.4146974946769
82,0,"[0, 0, 1, 0, 0, 0]","[1860.5234576088221, -433.8672006928477, 1.2256114802782274, 0.16181163602371906, -0.38465554012948916, -0.0017704248855919865]",19,378.4146974946769
82,1,"[535.3258304576225, -13.417216627478174, 1.2467101800317468, 0.24414675792570573, 0.42569496160111236, -0.05232134767274729]","[1860.5234576088221, -433.8672006928477, 1.2256114802782274, 0.16181163602371906, -0.38465554012948916, -0.0017704248855919865]",14,378.4146974946769
82,2,"[735.1689638300827, -204.85627327125425, 5.124617498648145, 0.17697575061331, -0.9967004551232094, -0.07092957267136961]","[1860.5234576088221, -433.8672006928477, 1.2256114802782274, 0.16181163602371906, -0.38465554012948916, -0.0017704248855919865]",1,378.4146974946769
82,3,"[1749.2690747621555, -449.66421198295507, 2.454807082482426, 0.08709619575753325, -0.07258040886180878, 0.0001571427440537146]","[1860.5234576088221, -433.8672006928477, 1.2256114802782274, 0.16181163602371906, -0.38465554012948916, -0.0017704248855919865]",4,378.4146974946769
83,0,"[0, 0, 1, 0, 0, 0]","[1666.1889088662372, -128.08819949912365, 1.2836653536519587, 0.12198814532554399, 0.19135132548918862, -0.005550180223111531]",4,378.4146974946769
83,1,"[495.67843612849117, -49.49751656684203, 1.3081845979602265, 0.164208140350529, 0.06230009573395152, 1.290015289318695e-05]","[1666.1889088662372, -128.08819949912365, 1.2836653536519587, 0.12198814532554399, 0.19135132548918862, -0.005550180223111531]",5,378.4146974946769
83,2,"[944.8394832671177, -86.84449799963244, 1.1922153267908195, 0.18130662530780903, 0.06911181647413155, 0.0003945889948199254]","[1666.1889088662372, -128.08819949912365, 1.2836653536519587, 0.12198814532554399, 0.19135132548918862, -0.005550180223111531]",4,378.4146974946769
83,3,"[1439.750967512507, -132.5628152194402, 1.3129964527996998, 0.1641858587627833, 0.045381676518035714, 0.00011763756165613305]","[1666.1889088662372, -128.08819949912365, 1.2836653536519587, 0.12198814532554399, 0.19135132548918862, -0.005550180223111531]",18,378.4146974946769
84,0,"[0, 0, 1, 0, 0, 0]","[1867.7047695649085, -148.9699942814312, 1.9345943516235546, 0.03232219012796311, 0.25263234676590257, 0.03335942408764314]",5,378.4146974946769
84,1,"[449.21176849063545, -42.10344607264775, 1.163934494883552, 0.18253539385567596, 0.05752902384461152, -0.0006674080431381201]","[1867.7047695649085, -148.9699942814312, 1.9345943516235546, 0.03232219012796311, 0.25263234676590257, 0.03335942408764314]",5,378.4146974946769
84,2,"[898.3618986640988, -81.61297126437309, 1.1805197295421372, 0.18180133462297945, 0.06418927353518845, -4.1151521907893625e-05]","[1867.7047695649085, -148.9699942814312, 1.9345943516235546, 0.03232219012796311, 0.25263234676590257, 0.03335942408764314]",5,378.4146974946769
84,3,"[1347.3681696000278, -120.84632065864756, 1.1815436332387765, 0.18174950949152116, 0.06534618760786419, -7.632501557227992e-07]","[1867.7047695649085, -148.9699942814312, 1.9345943516235546, 0.03232219012796311, 0.25263234676590257, 0.03335942408764314]",10,378.4146974946769
85,0,"[0, 0, 1, 0, 0, 0]","[1742.2477142400535, 62.92226353678928, 1.1504100727616136, 0.16880642121440947, 0.17695946126466167, -0.004426127187901867]",10,378.4146974946769
85,1,"[660.1896135062101, -31.66802434354193, 1.7955340110872278, 0.21386291704626426, -0.1603392087354703, -0.04365342539118546]","[1742.2477142400535, 62.92226353678928, 1.1504100727616136, 0.16880642121440947, 0.17695946126466167, -0.004426127187901867]",23,378.4146974946769
85,2,"[1542.621964314621, 72.35814423598252, 1.6451037287771046, 0.20741127789409203, 0.34011573738058903, -0.06155760321960952]","[1742.2477142400535, 62.92226353678928, 1.1504100727616136, 0.16880642121440947, 0.17695946126466167, -0.004426127187901867]",4,378.4146974946769
86,0,"[0, 0, 1, 0, 0, 0]","[1942.14491449755, -124.78878949133075, 1.7209001965748352, 0.15649489679622405, -0.25388255012686894, -0.007812434277832803]",10,378.4146974946769
86,1,"[660.1896135062101, -31.66802434354193, 1.7955340110872278, 0.21386291704626426, -0.1603392087354703, -0.04365342539118546]","[1942.14491449755, -124.78878949133075, 1.7209001965748352, 0.15649489679622405, -0.25388255012686894, -0.007812434277832803]",4,378.4146974946769
86,2,"[1165.6304175685757, -68.4810223605477, 1.2867310227937856, 0.16534664107035849, 0.0008139582640179538, -0.0007258215359175499]","[1942.14491449755, -124.78878949133075, 1.7209001965748352, 0.15649489679622405, -0.25388255012686894, -0.007812434277832803]",6,378.4146974946769
86,3,"[1591.8034362501257, -103.47991414578017, 1.0961005861115876, 0.1990246509910063, 0.08110699434716716, -0.0007937894117144407]","[1942.14491449755, -124.78878949133075, 1.7209001965748352, 0.15649489679622405, -0.25388255012686894, -0.007812434277832803]",10,378.4146974946769
87,0,"[0, 0, 1, 0, 0, 0]","[1929.8419126961155, -494.99330390142177, 2.4006839703022975, 0.08704242365384537, -0.17744048458639536, -0.00016173553909753748]",13,378.4146974946769
87,1,"[468.4206584664301, -43.43202982021182, 1.1035292157937793, 0.2557114707116738, -0.0025439180856341352, -0.046480291421633034]","[1929.8419126961155, -494.99330390142177, 2.4006839703022975, 0.08704242365384537, -0.17744048458639536, -0.00016173553909753748]",21,378.4146974946769
87,2,"[620.8241758814947, -199.48269512982785, 5.017121080304076, 0.19279155265565023, -0.9977599990930632, -0.07843308899434911]","[1929.8419126961155, -494.99330390142177, 2.4006839703022975, 0.08704242365384537, -0.17744048458639536, -0.00016173553909753748]",1,378.4146974946769
87,3,"[1633.2101788870589, -446.34701050811424, 2.46193629594454, 0.08700750271938354, -0.07430935546962007, 0.00021351227446880664]","[1929.8419126961155, -494.99330390142177, 2.4006839703022975, 0.08704242365384537, -0.17744048458639536, -0.00016173553909753748]",1,378.4146974946769
88,0,"[0, 0, 1, 0, 0, 0]","[1698.291426475432, -93.48816477978043, 1.4759595879798608, 0.1621177708468716, 0.18659091946613668, -0.03863947818793053]",2,378.4146974946769
88,1,"[669.1997063306001, -95.64383125719326, 1.6894554012413938, 0.12209118068908624, -0.024539620129299368, -0.001610730136986043]","[1698.291426475432, -93.48816477978043, 1.4759595879798608, 0.1621177708468716, 0.18659091946613668, -0.03863947818793053]",3,378.4146974946769
88,2,"[1234.4239659418272, -144.80316010878806, 1.4758135285289145, 0.1446267846346334, 0.014220572689180807, -0.0003817290052557149]","[1698.291426475432, -93.48816477978043, 1.4759595879798608, 0.1621177708468716, 0.18659091946613668, -0.03863947818793053]",23,378.4146974946769
89,0,"[0, 0, 1, 0, 0, 0]","[2060.1127808846413, -469.62670209524134, 1.8335003767729463, 0.10465444276861069, 0.25540796700126334, 0.052821958232176024]",19,378.4146974946769
89,1,"[535.3258304576225, -13.417216627478174, 1.2467101800317468, 0.24414675792570573, 0.42569496160111236, -0.05232134767274729]","[2060.1127808846413, -469.62670209524134, 1.8335003767729463, 0.10465444276861069, 0.25540796700126334, 0.052821958232176024]",14,378.4146974946769
89,2,"[735.1689638300827, -204.85627327125425, 5.124617498648145, 0.17697575061331, -0.9967004551232094, -0.07092957267136961]","[2060.1127808846413, -469.62670209524134, 1.8335003767729463, 0.10465444276861069, 0.25540796700126334, 0.052821958232176024]",1,378.4146974946769
89,3,"[1749.2690747621555, -449.66421198295507, 2.454807082482426, 0.08709619575753325, -0.07258040886180878, 0.0001571427440537146]","[2060.1127808846413, -469.62670209524134, 1.8335003767729463, 0.10465444276861069, 0.25540796700126334, 0.052821958232176024]",13,378.4146974946769
90,0,"[0, 0, 1, 0, 0, 0]","[1917.961199135154, -520.264742941529, 2.2407095850594323, 0.07970258935756294, -0.18310430127618071, 0.05920040022929679]",12,378.4146974946769
90,1,"[521.6991481966794, -36.3796854484542, 1.277150156224498, 0.23864948195191252, 0.18847543804666092, -0.043669766048718625]","[1917.961199135154, -520.264742941529, 2.2407095850594323, 0.07970258935756294, -0.18310430127618071, 0.05920040022929679]",7,378.4146974946769
90,2,"[747.6956098814658, -258.4747469817822, 5.0829915470309865, 0.10164201284273593, -1.0388615780742743, -0.03312184331066182]","[1917.961199135154, -520.264742941529, 2.2407095850594323, 0.07970258935756294, -0.18310430127618071, 0.05920040022929679]",1,378.4146974946769
90,3,"[1761.6179985230328, -512.0898226707875, 2.468094766897108, 0.08694038691554547, -0.07346317088389896, 0.000260831043379488]","[1917.961199135154, -520.264742941529, 2.2407095850594323, 0.07970258935756294, -0.18310430127618071, 0.05920040022929679]",12,378.4146974946769
91,0,"[0, 0, 1, 0, 0, 0]","[1656.3447828576361, -59.36484498973522, 1.2649002044930355, 0.1658190588506994, 0.05657270020362438, -0.0012828225779327165]",16,378.4146974946769
91,1,"[855.4820158348386, 1.5888738691776723, 1.9347421324553293, 0.20327946863855656, 0.3590744756281868, -0.05523406628839869]","[1656.3447828576361, -59.36484498973522, 1.2649002044930355, 0.1658190588506994, 0.05657270020362438, -0.0012828225779327165]",6,378.4146974946769
91,2,"[1295.0632815570318, -24.899302998054658, 1.114998001135704, 0.1947820983167888, 0.15651828098129755, 0.0015283914119079446]","[1656.3447828576361, -59.36484498973522, 1.2649002044930355, 0.1658190588506994, 0.05657270020362438, -0.0012828225779327165]",4,378.4146974946769
92,0,"[0, 0, 1, 0, 0, 0]","[2037.110619129581, -155.05512528385793, 1.7052978438524973, 0.11602625327140677, 0.24736551905088847, -0.0018369655182496865]",4,378.4146974946769
92,1,"[495.67843612849117, -49.49751656684203, 1.3081845979602265, 0.164208140350529, 0.06230009573395152, 1.290015289318695e-05]","[2037.110619129581, -155.05512528385793, 1.7052978438524973, 0.11602625327140677, 0.24736551905088847, -0.0018369655182496865]",4,378.4146974946769
92,2,"[990.4318788357942, -93.12424736209924, 1.3144069688005713, 0.16419896113083754, 0.036588971918620906, 0.0001425722573563892]","[2037.110619129581, -155.05512528385793, 1.7052978438524973, 0.11602625327140677, 0.24736551905088847, -0.0018369655182496865]",4,378.4146974946769
92,3,"[1486.0666284372357, -136.68114437455432, 1.309472009354587, 0.16436411028931464, 0.03665760450430825, -8.197329979359478e-07]","[2037.110619129581, -155.05512528385793, 1.7052978438524973, 0.11602625327140677, 0.24736551905088847, -0.0018369655182496865]",10,378.4146974946769
93,0,"[0, 0, 1, 0, 0, 0]","[1859.4951501240225, -401.22425941384245, 0.758512295139577, 0.2349263051622661, 0.10695087300513163, -0.05348080886477528]",19,378.4146974946769
93,1,"[535.3258304576225, -13.417216627478174, 1.2467101800317468, 0.24414675792570573, 0.42569496160111236, -0.05232134767274729]","[1859.4951501240225, -401.22425941384245, 0.758512295139577, 0.2349263051622661, 0.10695087300513163, -0.05348080886477528]",21,378.4146974946769
93,2,"[725.0936181680523, -187.40807384941965, 5.240578936465902, 0.19600723182587446, -0.9963832194640403, -0.07959017039436962]","[1859.4951501240225, -401.22425941384245, 0.758512295139577, 0.2349263051622661, 0.10695087300513163, -0.05348080886477528]",1,378.4146974946769
93,3,"[1741.0936210261161, -430.8997883567077, 2.448209751944928, 0.08717978217997803, -0.07075602800782693, 0.00010473496927175283]","[1859.4951501240225, -401.22425941384245, 0.758512295139577, 0.2349263051622661, 0.10695087300513163, -0.05348080886477528]",11,378.4146974946769
94,0,"[0, 0, 1, 0, 0, 0]","[1681.4483609328229, -529.8859604172552, 2.6215529767726946, 0.08532084599455055, -0.09346750075733976, 0.001425794892600187]",4,378.4146974946769
94,1,"[495.67843612849117, -49.49751656684203, 1.3081845979602265, 0.164208140350529, 0.06230009573395152, 1.290015289318695e-05]","[1681.4483609328229, -529.8859604172552, 2.6215529767726946, 0.08532084599455055, -0.09346750075733976, 0.001425794892600187]",7,378.4146974946769
94,2,"[731.8692079064245, -285.34729989840923, 5.1652227873426755, 0.10167697106512286, -1.0368920427662511, -0.0330967645987173]","[1681.4483609328229, -529.8859604172552, 2.6215529767726946, 0.08532084599455055, -0.09346750075733976, 0.001425794892600187]",1,378.4146974946769
95,0,"[0, 0, 1, 0, 0, 0]","[1757.4603038674643, 122.00216678892417, 2.5156389735831026, 0.2202889455886782, 0.0856734636652878, -0.05268601778704506]",18,378.4146974946769
95,1,"[594.1619586397131, -22.682788913521126, 2.2158436295201587, 0.25147771347201087, 0.1895411531924279, -0.039919798955651065]","[1757.4603038674643, 122.00216678892417, 2.5156389735831026, 0.2202889455886782, 0.0856734636652878, -0.05268601778704506]",23,378.4146974946769
95,2,"[1458.3951496089337, 87.75065128085583, 2.3344146089033457, 0.21043457956015874, 0.24125083667996572, -0.054955600216025795]","[1757.4603038674643, 122.00216678892417, 2.5156389735831026, 0.2202889455886782, 0.0856734636652878, -0.05268601778704506]",23,378.4146974946769
96,0,"[0, 0, 1, 0, 0, 0]","[1841.7783036170988, 45.13037402331546, 1.4614584694198385, 0.16959085169591706, -0.03191828283234565, -0.03120128471506456]",5,378.4146974946769
96,1,"[449.21176849063545, -42.10344607264775, 1.163934494883552, 0.18253539385567596, 0.05752902384461152, -0.0006674080431381201]","[1841.7783036170988, 45.13037402331546, 1.4614584694198385, 0.16959085169591706, -0.03191828283234565, -0.03120128471506456]",23,378.4146974946769
96,2,"[1327.616537209056, 23.499244799876596, 1.9138372451635364, 0.19765636877435153, 0.5929520371560137, -0.0562861434786696]","[1841.7783036170988, 45.13037402331546, 1.4614584694198385, 0.16959085169591706, -0.03191828283234565, -0.03120128471506456]",16,378.4146974946769
97,0,"[0, 0, 1, 0, 0, 0]","[1888.167693062864, 69.66373549814041, 1.38369913112868, 0.13362528141882077, -0.7789671382802881, 0.006843671256274695]",18,378.4146974946769
97,1,"[594.1619586397131, -22.682788913521126, 2.2158436295201587, 0.25147771347201087, 0.1895411531924279, -0.039919798955651065]","[1888.167693062864, 69.66373549814041, 1.38369913112868, 0.13362528141882077, -0.7789671382802881, 0.006843671256274695]",22,378.4146974946769
97,2,"[1790.728148082761, 31.202247656236022, 3.3030648265064437, 0.19984565737070703, 0.05189023399819103, -0.06025081309841362]","[1888.167693062864, 69.66373549814041, 1.38369913112868, 0.13362528141882077, -0.7789671382802881, 0.006843671256274695]",4,378.4146974946769
98,0,"[0, 0, 1, 0, 0, 0]","[1748.8822066895714, -45.983794283658526, 1.3190343031601093, 0.06823551661328095, 0.20495321839334507, 0.02818680209026224]",16,378.4146974946769
98,1,"[855.4820158348386, 1.5888738691776723, 1.9347421324553293, 0.20327946863855656, 0.3590744756281868, -0.05523406628839869]","[1748.8822066895714, -45.983794283658526, 1.3190343031601093, 0.06823551661328095, 0.20495321839334507, 0.02818680209026224]",5,378.4146974946769
98,2,"[1315.4415581588066, -25.294148802033796, 1.0943281963974858, 0.18576514725190452, 0.06070485107831804, -0.0033293444032716103]","[1748.8822066895714, -45.983794283658526, 1.3190343031601093, 0.06823551661328095, 0.20495321839334507, 0.02818680209026224]",11,378.4146974946769
99,0,"[0, 0, 1, 0, 0, 0]","[1950.5611199779332, -229.725572895523, 1.798290605369574, 0.11953296743765272, -0.04973835668318513, 6.690950447191421e-05]",5,378.4146974946769
99,1,"[449.21176849063545, -42.10344607264775, 1.163934494883552, 0.18253539385567596, 0.05752902384461152, -0.0006674080431381201]","[1950.5611199779332, -229.725572895523, 1.798290605369574, 0.11953296743765272, -0.04973835668318513, 6.690950447191421e-05]",2,378.4146974946769
99,2,"[1118.0782774245538, -132.91176402550118, 1.7151756171687285, 0.1214396838647704, -0.026921742920902218, -0.001204170050066802]","[1950.5611199779332, -229.725572895523, 1.798290605369574, 0.11953296743765272, -0.04973835668318513, 6.690950447191421e-05]",2,378.4146974946769
99,3,"[1790.2618915778107, -211.18256153592012, 1.7849888274547883, 0.11982507485326312, -0.04321240523208703, -0.00013319116661760175]","[1950.5611199779332, -229.725572895523, 1.798290605369574, 0.11953296743765272, -0.04973835668318513, 6.690950447191421e-05]",2,378.4146974946769
100,0,"[0, 0, 1, 0, 0, 0]","[1963.883278610721, -484.36883284444235, 2.4422350134699005, 0.0865774276488387, -0.17344405415128294, 0.00016000484717952095]",20,378.4146974946769
100,1,"[475.7263505971204, -23.4968915086083, 0.8835992900346865, 0.28584561686152615, 0.011800634369868227, -0.06944515422534021]","[1963.883278610721, -484.36883284444235, 2.4422350134699005, 0.0865774276488387, -0.17344405415128294, 0.00016000484717952095]",7,378.4146974946769
100,2,"[597.6863090247822, -164.89824203610226, 4.3620811974882985, 0.14488255136019598, -1.0082380987414572, -0.057335392828997155]","[1963.883278610721, -484.36883284444235, 2.4422350134699005, 0.0865774276488387, -0.17344405415128294, 0.00016000484717952095]",1,378.4146974946769
100,3,"[1598.689041513774, -422.5234688966301, 2.5023370389875788, 0.08651247758054471, -0.08574287571401379, 0.0005314239675281558]","[1963.883278610721, -484.36883284444235, 2.4422350134699005, 0.0865774276488387, -0.17344405415128294, 0.00016000484717952095]",1,378.4146974946769
101,0,"[0, 0, 1, 0, 0, 0]","[1747.5470307823675, 121.11137904945184, 2.4799336622519474, 0.06020780020255438, 0.061425154605823824, 0.032997611289723214]",18,378.4146974946769
