id_camino,id_in_seq,current_state,goal_state,out_action,timesteps
37,6,"[58.08699925891394, -37.768208804766715, 15.575730534559584, 0.17712699734641435, -0.25505596800367025, -0.004340762603514017]","[58.08882092247964, -38.35302320745616, 0, 0, 0, 0]",[],31.53455812
38,0,"[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[76.26812998305924, -22.651151886924236, 0, 0, 0, 0]","[-0.03491, 0.0]",31.53455812
38,1,"[4.79506777490283, -1.4638811882184906, 6.2839991154031045, 0.5314843830004248, -0.32338538143675755, -0.00500913924473525]","[76.26812998305924, -22.651151886924236, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812
38,2,"[11.682399589586774, -5.75692616650064, 10.226589339878446, 0.2153004177941904, -0.6477487511927095, -0.006674155850325402]","[76.26812998305924, -22.651151886924236, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812
38,3,"[21.520916039543003, -12.731322942382192, 13.53666545048299, 0.3265722579509114, -0.5154132877862123, 0.006037425140243687]","[76.26812998305924, -22.651151886924236, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812
38,4,"[34.34201826594821, -18.69576314484113, 14.441710679134777, 0.34219002679072386, -0.3069454212459763, 0.006718860833542194]","[76.26812998305924, -22.651151886924236, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812
38,5,"[47.756771268597454, -24.27483358763494, 14.854351337283616, 0.1726227080619277, -0.4526043069086689, -0.004293535136364354]","[76.26812998305924, -22.651151886924236, 0, 0, 0, 0]","[-0.03491, 0.0]",31.53455812
38,6,"[61.71661179252575, -27.057939636438892, 13.237131954199032, 0.4956186661741704, 0.11672498828618125, 0.015312232360292843]","[76.26812998305924, -22.651151886924236, 0, 0, 0, 0]","[-0.03491, 0.0]",31.53455812
38,7,"[72.33987809331094, -24.304354320422597, 8.586237024165921, 0.46718685389399095, 0.4434165657280879, 0.004491678735792627]","[76.26812998305924, -22.651151886924236, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812
38,8,"[76.26519251173518, -23.05312600399535, 6.414310423333964, 0.3903511832335807, 0.24264353805225142, -0.013830456565238083]","[76.26812998305924, -22.651151886924236, 0, 0, 0, 0]",[],31.53455812
39,0,"[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[92.22788817191247, -37.98330991035499, 0, 0, 0, 0]","[-0.05236, 0.0]",31.53455812
39,1,"[4.745068697222255, -1.2437566999243914, 5.915146749566081, 0.6180499312841097, -0.22818002319939584, -0.00242293497127862]","[92.22788817191247, -37.98330991035499, 0, 0, 0, 0]","[-0.03491, 0.0]",31.53455812
39,2,"[11.457200491345448, -3.721061670062575, 8.307942752869776, 0.48567906449866777, -0.2816568397378461, 0.0025787736836813476]","[92.22788817191247, -37.98330991035499, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812
39,3,"[20.02050485172091, -7.966057486406708, 11.090004054964725, 0.21270643257613103, -0.5482397848548921, -0.0064082661849233485]","[92.22788817191247, -37.98330991035499, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812
39,4,"[30.828732606288607, -14.04908564475671, 13.404581550955132, 0.3357410079264053, -0.41237662050493507, 0.00552261262735699]","[92.22788817191247, -37.98330991035499, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812
39,5,"[43.19635520084746, -20.834631565021137, 14.94666506930654, 0.16310803588310566, -0.5564778769042416, -0.003930305498170319]","[92.22788817191247, -37.98330991035499, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812
39,6,"[56.03694151674807, -30.051514907075042, 16.704194458468706, 0.13976901258853547, -0.6617209859861418, -0.002801975409576026]","[92.22788817191247, -37.98330991035499, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812
39,7,"[70.79002698469075, -38.37512110057518, 16.87616045993966, 0.34533555494412105, -0.33071014821124367, 0.009926114187815928]","[92.22788817191247, -37.98330991035499, 0, 0, 0, 0]","[-0.03491, 0.0]",31.53455812
39,8,"[85.91526048599026, -38.976378001365184, 13.20690557209414, 0.48888927874341875, 0.30176843604059456, 0.01553958613116742]","[92.22788817191247, -37.98330991035499, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812
39,9,"[92.22475297543208, -37.492768110097416, 10.761188179502263, 0.24631195804693146, 0.18923850518606847, -0.007602882571422019]","[92.22788817191247, -37.98330991035499, 0, 0, 0, 0]",[],31.53455812
40,0,"[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[65.75562573593335, -17.69970576108347, 0, 0, 0, 0]","[-0.05236, 0.0]",31.53455812
40,1,"[4.745068697222255, -1.2437566999243914, 5.915146749566081, 0.6180499312841097, -0.22818002319939584, -0.00242293497127862]","[65.75562573593335, -17.69970576108347, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812
40,2,"[11.340265584650075, -4.808308579295759, 9.458643202613153, 0.23948448844563003, -0.5979603954845759, -0.007738665851972252]","[65.75562573593335, -17.69970576108347, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812
40,3,"[20.719584286539398, -11.123640176787681, 12.845605994328691, 0.328166690337091, -0.5072912746286896, 0.005024602799358352]","[65.75562573593335, -17.69970576108347, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812
40,4,"[33.01292323188023, -16.929522936614966, 14.044958375196048, 0.3413735060268649, -0.3226582035813795, 0.006203211518231665]","[65.75562573593335, -17.69970576108347, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812
40,5,"[46.38636527654319, -20.40780782686003, 13.411772793180116, 0.3504069522012177, -0.14112566429024112, 0.005022128088319615]","[65.75562573593335, -17.69970576108347, 0, 0, 0, 0]","[-0.03491, 0.0]",31.53455812
40,6,"[58.4877084153371, -20.027991260911797, 10.51324601049378, 0.47702571912719616, 0.26446974484167923, 0.009018014809519526]","[65.75562573593335, -17.69970576108347, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812
40,7,"[65.74854559067994, -18.509386926274985, 7.726051439116764, 0.41671044912909183, 0.20522196288947664, -0.005279833385832627]","[65.75562573593335, -17.69970576108347, 0, 0, 0, 0]",[],31.53455812
41,0,"[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[65.14190375437758, -5.559721313480248, 0, 0, 0, 0]","[-0.06981, 0.0]",31.53455812
41,1,"[4.683373927080971, -1.0494601169330304, 5.562963654525686, 0.696095021112443, -0.13999232467588907, -0.0003342984692560231]","[65.14190375437758, -5.559721313480248, 0, 0, 0, 0]","[-0.08727, 0.0]",31.53455812
41,2,"[10.669572379683983, -1.9667675127807098, 6.071233533242008, 0.74881808549913, 0.10000703350444305, 0.008144939986809778]","[65.14190375437758, -5.559721313480248, 0, 0, 0, 0]","[-0.06981, 0.0]",31.53455812
