id_camino,id_in_seq,current_state,goal_state,out_action,timesteps
6,0,"[0, 0, 1, 0, 0, 0]","[2071.5704796944556, -104.4762521463534, 1.563711904175616, 0.021709075797924315, 0.08554645001679784, 0.025808812010592076]",5,378.4146974946769
6,1,"[449.3339568747035, -42.07691425450208, 1.1584265979464572, 0.18275276880263788, 0.05364134111997044, -0.0009107324235008902]","[2071.5704796944556, -104.4762521463534, 1.563711904175616, 0.021709075797924315, 0.08554645001679784, 0.025808812010592076]",6,378.4146974946769
6,2,"[871.0817640342661, -78.79542361726016, 1.1058275624688734, 0.19687293403509093, 0.08968253944297973, 0.0005181011603450506]","[2071.5704796944556, -104.4762521463534, 1.563711904175616, 0.021709075797924315, 0.08554645001679784, 0.025808812010592076]",10,378.4146974946769
6,3,"[1531.4347898489546, -103.86846341299629, 1.7653910125511878, 0.23186244416195628, -0.14711797066831245, -0.039484151581099865]","[2071.5704796944556, -104.4762521463534, 1.563711904175616, 0.021709075797924315, 0.08554645001679784, 0.025808812010592076]",10,378.4146974946769
7,0,"[0, 0, 1, 0, 0, 0]","[2293.013138762919, -355.344700678937, 1.6060841409416664, 0.1753515374034945, 0.0016519841662873038, 0.013078150589661613]",8,378.4146974946769
7,1,"[1101.6526388722427, -197.83200740273037, 3.1974802310401187, 0.1987689460916388, -0.1249666614663624, -0.049706101984987976]","[2293.013138762919, -355.344700678937, 1.6060841409416664, 0.1753515374034945, 0.0016519841662873038, 0.013078150589661613]",1,378.4146974946769
7,2,"[2011.064036677107, -340.54914748213537, 2.360892287517787, 0.08795455497575182, -0.13147240751646203, -0.000541679550883114]","[2293.013138762919, -355.344700678937, 1.6060841409416664, 0.1753515374034945, 0.0016519841662873038, 0.013078150589661613]",5,378.4146974946769
8,0,"[0, 0, 1, 0, 0, 0]","[1892.9258899886681, -176.76653633979407, 1.0567603098804708, 0.20762440377875654, 0.03869854685333726, -0.00664479564790074]",4,378.4146974946769
8,1,"[495.9651783486855, -49.624823236903964, 1.3078058336710534, 0.16424410515379131, 0.06882998138032456, 5.6277848749595606e-05]","[1892.9258899886681, -176.76653633979407, 1.0567603098804708, 0.20762440377875654, 0.03869854685333726, -0.00664479564790074]",3,378.4146974946769
8,2,"[1055.5050879883975, -106.27682871372707, 1.507269662995583, 0.14377336091308687, -0.015001860413637805, 0.00027843491387756107]","[1892.9258899886681, -176.76653633979407, 1.0567603098804708, 0.20762440377875654, 0.03869854685333726, -0.00664479564790074]",3,378.4146974946769
8,3,"[1619.580633422009, -159.31823422673486, 1.4950408833026407, 0.14411217882481964, 0.004761565675295828, 3.771558163380547e-05]","[1892.9258899886681, -176.76653633979407, 1.0567603098804708, 0.20762440377875654, 0.03869854685333726, -0.00664479564790074]",6,378.4146974946769
9,0,"[0, 0, 1, 0, 0, 0]","[1918.122964167075, -463.26363081728005, 2.2957367342967068, 0.08877952190871151, -0.1440913262159843, -0.00106505403842161]",19,378.4146974946769
