,path,actions,distance,cost,mean_distance,end_message,time,sqrt(trajectory MSE),distance_to_target,mean_distance_in_trajectory,k_value
58,"[[-7.10542736e-15  0.00000000e+00]
 [ 5.22310120e+00 -1.71421364e+00]
 [ 1.29870975e+01 -6.87015267e+00]
 [ 2.38765513e+01 -1.36896418e+01]
 [ 3.71811223e+01 -2.00200287e+01]
 [ 5.10913279e+01 -2.23766619e+01]
 [ 5.65770325e+01 -2.06959510e+01]]",[[0 0]],,0,,End,0.8597588539123535,1.4372134300662542,0.4398776458807139,2.5524893416834065,0.3580264377618103
59,"[[  0.           0.        ]
 [  5.42187234  -3.20817446]
 [ 13.13270981  -9.43036931]
 [ 24.00028861 -17.68213612]
 [ 36.8847828  -26.61598905]
 [ 50.42512095 -36.05846666]
 [ 65.11085791 -43.98505206]
 [ 79.86239787 -46.03330889]
 [ 82.19276243 -45.62164679]]",[[0 0]],,0,,End,0.8309955596923828,2.8282775859932383,0.19155809689257466,2.100582676352674,0.5527261445930153
60,"[[ 7.10542736e-15  0.00000000e+00]
 [ 5.33170553e+00 -2.89869829e+00]
 [ 1.29342958e+01 -8.79818483e+00]
 [ 2.23721764e+01 -1.75157415e+01]
 [ 3.35995157e+01 -2.79424406e+01]
 [ 4.75116952e+01 -3.81584451e+01]
 [ 6.09135300e+01 -4.22434569e+01]
 [ 6.17026851e+01 -4.21836344e+01]]",[[0 0]],,0,,End,0.7931351661682129,0.9709519919093101,0.11314862941539078,0.8332815766705148,0.681825851701422
61,"[[  0.           0.        ]
 [  4.52776366  -1.11300091]
 [ 11.70970383  -6.19014209]
 [ 22.11520363 -13.95835466]
 [ 34.69034942 -22.28097328]
 [ 48.19009446 -30.82304178]
 [ 63.96004618 -36.14863773]
 [ 72.98756413 -35.73183743]]",[[0 0]],,0,,End,0.887650728225708,1.4471325439860736,0.3780843470726036,1.7509513545975073,0.48438050378784864
62,"[[ 0.00000000e+00 -1.77635684e-15]
 [ 4.65068387e+00 -1.53327519e+00]
 [ 1.23769271e+01 -4.68863806e+00]
 [ 2.19604787e+01 -7.46841102e+00]
 [ 3.15643486e+01 -8.86195271e+00]
 [ 4.04076261e+01 -9.56113627e+00]
 [ 4.86814008e+01 -1.04879871e+01]
 [ 5.68734238e+01 -1.17623821e+01]
 [ 6.50032675e+01 -1.29628134e+01]
 [ 7.24023842e+01 -1.36230272e+01]
 [ 7.80443958e+01 -1.37697021e+01]
 [ 7.99052675e+01 -1.39038832e+01]]",[[0 0]],,0,,End,0.8358862400054932,9.837801761437436,0.17394867261579983,1.3861527946598977,0.17182765239293296
63,"[[ 0.00000000e+00  8.88178420e-16]
 [ 4.59578521e+00 -1.36220082e+00]
 [ 1.22327820e+01 -3.79449682e+00]
 [ 2.10749067e+01 -5.79169008e+00]
 [ 2.98858750e+01 -6.96102393e+00]
 [ 3.84011125e+01 -7.71489647e+00]
 [ 4.61929800e+01 -8.18327202e+00]
 [ 5.27500811e+01 -8.15635372e+00]
 [ 5.68546733e+01 -7.80826250e+00]
 [ 5.75672043e+01 -7.56956366e+00]]",[[0 0]],,0,,End,0.8955729007720947,1.0209498786728974,0.34231459616683557,0.5535101803544641,0.12554455522362934
64,"[[  0.           0.        ]
 [  5.61977286  -1.9439697 ]
 [ 13.55513393  -7.32577744]
 [ 24.55008199 -13.89130556]
 [ 38.0504982  -18.6025682 ]
 [ 48.26830617 -18.39868476]
 [ 48.8112156  -17.46163437]]",[[0 0]],,0,,End,0.7539103031158447,0.8710568529732322,0.11505733665394231,0.4617700767508376,0.3553809676716553
65,"[[ 0.00000000e+00 -8.88178420e-16]
 [ 3.96088666e+00 -1.02435113e+00]
 [ 1.10191956e+01 -2.33365496e+00]
 [ 1.79285151e+01 -2.45299842e+00]
 [ 2.35474064e+01 -2.20394318e+00]
 [ 2.87419345e+01 -2.51416301e+00]
 [ 3.42183989e+01 -3.41356287e+00]
 [ 4.04794902e+01 -4.51306922e+00]
 [ 4.74892282e+01 -5.58228880e+00]
 [ 5.47022844e+01 -6.35753264e+00]
 [ 6.10739006e+01 -6.56632715e+00]
 [ 6.54565092e+01 -6.34891272e+00]]",[[0 0]],,0,,End,1.5982871055603027,2.024817931138631,0.9184204172734732,0.6060850153215933,0.08296336554246952
66,"[[  0.           0.        ]
 [  5.18145135  -1.75443432]
 [ 13.16824982  -5.65319787]
 [ 23.6141594   -9.87771664]
 [ 35.25782183 -13.00562569]
 [ 46.45646715 -13.60045027]
 [ 53.04666591 -11.95986306]]",[[0 0]],,0,,End,0.9929828643798828,1.406077307716287,0.8035911592129606,1.1118713729029157,0.21031052019868204
67,"[[  0.           0.        ]
 [  5.59293122  -1.88293738]
 [ 13.3991488   -7.5438443 ]
 [ 24.27455477 -14.87916779]
 [ 38.08551023 -20.35970941]
 [ 48.21493949 -20.56021465]]",[[0 0]],,0,,End,0.3445925712585449,1.0258384275476942,0.7587239900784751,0.7907702717167946,0.4106920150942067
68,"[[  0.           0.        ]
 [  5.33215697  -1.5406923 ]
 [ 13.16453759  -4.6236774 ]
 [ 22.76140378  -7.66814764]
 [ 33.08863508  -9.65728129]
 [ 42.91759646 -10.00039118]
 [ 49.51966025  -8.91939214]
 [ 50.75547769  -8.20017092]]",[[0 0]],,0,,End,0.5784640312194824,4.359885316658364,0.20256735961697483,2.3203225365196136,0.1575712400675246
69,"[[ 0.          0.        ]
 [ 4.53056083 -1.48108674]
 [12.2705474  -4.26680166]
 [21.60047604 -6.76473535]
 [31.15979112 -8.3634019 ]
 [40.36906838 -9.29060915]
 [48.56906453 -9.65414384]
 [55.03657978 -9.38636326]
 [58.66248155 -8.94143431]]",[[0 0]],,0,,End,0.6644389629364014,3.325517791551022,0.4423385103743362,1.2959063254298984,0.1448812865829709
70,"[[  0.           0.        ]
 [  5.7070856   -1.99714943]
 [ 13.71700821  -7.1845746 ]
 [ 24.73150397 -13.16143407]
 [ 37.89005442 -16.93315533]
 [ 46.95093258 -16.20699952]]",[[0 0]],,0,,End,0.6642882823944092,0.8927267130178547,0.9151859051713255,0.9713989052135481,0.3256977610373192
71,"[[ 0.00000000e+00 -8.88178420e-16]
 [ 3.89613547e+00 -1.23122742e+00]
 [ 1.10519747e+01 -2.92033137e+00]
 [ 1.84584323e+01 -3.41174223e+00]
 [ 2.47717876e+01 -3.33404837e+00]
 [ 3.05026922e+01 -3.69081631e+00]
 [ 3.63208731e+01 -4.61727218e+00]
 [ 4.27203179e+01 -5.74348381e+00]
 [ 4.98212256e+01 -6.88859427e+00]
 [ 5.73893767e+01 -7.87519418e+00]
 [ 6.45620821e+01 -8.38387345e+00]
 [ 7.00540998e+01 -8.31330085e+00]
 [ 7.11705266e+01 -8.12342715e+00]]",[[0 0]],,0,,End,1.6714503765106201,1.8658955154822368,0.6961777495589047,0.5489466880679583,0.1043584999081229
72,"[[  0.           0.        ]
 [  5.96350883  -2.05067638]
 [ 13.97966459  -6.81514219]
 [ 24.81564267 -11.53428531]
 [ 36.31811404 -13.17487722]
 [ 40.09831481 -12.1002054 ]]",[[0 0]],,0,,End,0.7580075263977051,1.0204160807749096,0.27319329215193916,1.55755977562847,0.2949503529715252
73,"[[  0.           0.        ]
 [  5.48190258  -1.7701204 ]
 [ 13.21409306  -7.29493939]
 [ 23.96656072 -14.71058575]
 [ 37.69257564 -20.93841669]
 [ 49.77944287 -21.98644943]
 [ 51.22513323 -21.05964971]]",[[0 0]],,0,,End,0.8034625053405762,1.579837360008517,0.16390882234490461,0.9072532351887447,0.40791969828042013
74,"[[ 0.          0.        ]
 [ 6.02180022 -1.48619321]
 [13.76007469 -4.50181167]
 [23.16690308 -7.38585575]
 [33.43239179 -8.73748024]
 [41.62334196 -7.98019594]
 [43.60367026 -7.0197893 ]]",[[0 0]],,0,,End,1.2369771003723145,2.872005573217069,0.19802712109686998,0.7476797497127912,0.15644926529183042
75,"[[  0.           0.        ]
 [  4.11312955  -1.40927502]
 [ 11.54331406  -3.78126855]
 [ 19.99709478  -5.23840088]
 [ 27.7842121   -5.65271207]
 [ 34.74885302  -6.05257808]
 [ 41.48618624  -6.97157983]
 [ 48.65850636  -8.2121997 ]
 [ 56.43710982  -9.48998257]
 [ 64.28706504 -10.43797257]
 [ 71.07373438 -10.72829435]
 [ 75.17393365 -10.60790524]]",[[0 0]],,0,,End,1.9993386268615723,3.4987085620622502,0.5020016115904404,0.9580394613702392,0.1344336146769575
76,"[[  0.           0.        ]
 [  4.80731241  -1.5280233 ]
 [ 12.46489163  -5.95589908]
 [ 23.51511454 -11.75671136]
 [ 36.50833137 -17.52253004]
 [ 49.54944334 -22.93896118]
 [ 62.86794876 -26.37477633]
 [ 75.00373264 -25.57515035]
 [ 77.96030811 -23.41678458]]",[[0 0]],,0,,End,0.9202272891998291,1.2553832031151113,0.14149813975471875,1.9622564798543651,0.29855303302956815
77,"[[  0.           0.        ]
 [  4.49701881  -1.69156052]
 [ 12.39009022  -5.92705216]
 [ 23.38900623 -10.92927658]
 [ 35.79738596 -15.50528799]
 [ 48.20806661 -18.55875274]
 [ 59.63856904 -18.71703552]
 [ 65.56259185 -16.81879919]]",[[0 0]],,0,,End,0.8259012699127197,0.7991591472836603,0.6348148824291792,0.8468889235174412,0.24684784197749662
78,"[[  0.           0.        ]
 [  4.5815082   -1.59112708]
 [ 12.29924376  -6.07258093]
 [ 23.43095117 -11.81251035]
 [ 36.36376308 -17.53882594]
 [ 49.39076659 -22.41986376]
 [ 62.72411922 -24.13667879]
 [ 71.45203777 -21.90119987]]",[[0 0]],,0,,End,0.7245185375213623,3.172499149054264,1.0776136284246454,2.1310433577945727,0.29143446274939283
79,"[[  0.           0.        ]
 [  5.66969002  -1.97198594]
 [ 13.58003463  -7.5456357 ]
 [ 24.59075508 -14.38830315]
 [ 38.20271687 -19.01274816]
 [ 46.98926998 -18.67102494]]",[[0 0]],,0,,End,0.5799636840820312,1.3137110396153966,0.7168459995384865,1.2227511827696853,0.38209103795945987
80,"[[ 0.00000000e+00 -3.55271368e-15]
 [ 4.60697594e+00 -1.56573845e+00]
 [ 1.22820987e+01 -6.11896522e+00]
 [ 2.34030954e+01 -1.20675166e+01]
 [ 3.64249673e+01 -1.80749395e+01]
 [ 4.96156156e+01 -2.32516566e+01]
 [ 6.32871030e+01 -2.48187009e+01]
 [ 7.07085608e+01 -2.23666859e+01]]",[[0 0]],,0,,End,0.9112317562103271,1.4382779894965765,0.8120968907467558,0.5155918965708296,0.3048370495559351
81,"[[  0.           0.        ]
 [  5.24514355  -1.75575834]
 [ 13.06031312  -6.88799227]
 [ 23.99673614 -13.54903919]
 [ 37.27645376 -19.60826828]
 [ 50.95686553 -21.60786123]
 [ 56.00783059 -19.83391174]]",[[0 0]],,0,,End,0.597693920135498,1.3400676324362442,0.4146904907295186,1.0266776205848986,0.34672332501742975
82,"[[  0.           0.        ]
 [  5.26428128  -1.72958504]
 [ 13.03724508  -6.9209776 ]
 [ 23.91929124 -13.77040929]
 [ 37.26157955 -20.04258127]
 [ 51.03415349 -22.15162591]
 [ 55.85699558 -20.51007117]]",[[0 0]],,0,,End,0.4712076187133789,0.7141867666556065,0.3764674047472429,0.7957089864574969,0.3604490997012912
83,"[[  0.           0.        ]
 [  4.01644845  -1.40727413]
 [ 11.45640215  -3.77336146]
 [ 19.94674898  -5.25488784]
 [ 27.77038269  -5.71214809]
 [ 34.79517374  -6.13308517]
 [ 41.6110085   -7.05678716]
 [ 48.87660979  -8.29533424]
 [ 56.63807211  -9.5119475 ]
 [ 64.18705452 -10.28792326]
 [ 70.36753919 -10.41176963]
 [ 73.22663714 -10.2859355 ]]",[[0 0]],,0,,End,0.7716019153594971,3.063204196556838,0.5066422423387399,0.9166586907907952,0.13354830477763502
84,"[[  0.           0.        ]
 [  4.58778498  -1.60119325]
 [ 12.31391011  -6.1260316 ]
 [ 23.45129757 -11.93311588]
 [ 36.39930393 -17.74083327]
 [ 49.50650399 -22.55391559]
 [ 62.85296144 -23.76438421]
 [ 69.81911015 -21.33364303]]",[[0 0]],,0,,End,0.5154051780700684,2.0672049556302765,0.7625665026126269,0.9736793596998325,0.29463389732801565
85,"[[ 0.00000000e+00 -1.77635684e-15]
 [ 4.31097626e+00 -1.63189295e+00]
 [ 1.21559039e+01 -5.48363027e+00]
 [ 2.28386791e+01 -9.73580647e+00]
 [ 3.45601642e+01 -1.32152756e+01]
 [ 4.61523628e+01 -1.55628927e+01]
 [ 5.66567259e+01 -1.66904608e+01]
 [ 6.53152798e+01 -1.65719541e+01]
 [ 7.04994841e+01 -1.58140436e+01]
 [ 7.13659335e+01 -1.55638696e+01]]",[[0 0]],,0,,End,0.6952066421508789,1.5102731060169206,0.06873479393634686,1.8079228935864804,0.2171222885081335
86,"[[  0.           0.        ]
 [  4.85855949  -1.62302438]
 [ 12.70492273  -5.69786712]
 [ 23.52151158 -10.46262533]
 [ 35.60414597 -14.59834403]
 [ 47.7786586  -17.7142264 ]
 [ 59.17882301 -19.56281658]
 [ 69.08860782 -20.13901087]
 [ 76.62529873 -19.5876737 ]
 [ 79.59729626 -19.10332763]]",[[0 0]],,0,,End,0.7255027294158936,13.26645360205849,0.03218857189063555,2.925408977013964,0.24040409784503855
87,"[[  0.           0.        ]
 [  4.65191096  -1.41338469]
 [ 12.14677596  -5.995611  ]
 [ 23.14503013 -12.33807198]
 [ 36.32069221 -18.82258231]
 [ 49.68921812 -25.0221315 ]
 [ 64.07369719 -28.10043204]
 [ 73.95357706 -25.98266301]]",[[0 0]],,0,,End,0.5139732360839844,3.528890473221347,1.1019449398304808,2.2999831969728004,0.336436979202892
88,"[[-7.10542736e-15  0.00000000e+00]
 [ 4.87977076e+00 -1.76714466e+00]
 [ 1.28657955e+01 -5.97190874e+00]
 [ 2.36759679e+01 -1.07805936e+01]
 [ 3.58515743e+01 -1.48228255e+01]
 [ 4.79846285e+01 -1.64694494e+01]
 [ 5.66930576e+01 -1.49573542e+01]
 [ 5.76652024e+01 -1.37096476e+01]]",[[0 0]],,0,,End,0.4852147102355957,3.781639108797286,0.11459553240424673,1.72772209880795,0.2357583339609175
89,"[[ 0.00000000e+00  1.77635684e-15]
 [ 5.80064070e+00 -2.03463091e+00]
 [ 1.38329635e+01 -7.14955470e+00]
 [ 2.48420153e+01 -1.28028560e+01]
 [ 3.76800857e+01 -1.58678043e+01]
 [ 4.47197558e+01 -1.48752791e+01]]",[[0 0]],,0,,End,0.43436646461486816,1.2735706802545408,0.6466417143619398,0.2355966869225279,0.31817341418119155
90,"[[  0.           0.        ]
 [  4.61911891  -1.65057499]
 [ 12.41091264  -6.2014463 ]
 [ 23.54883455 -11.9509456 ]
 [ 36.42957829 -17.62135088]
 [ 49.568522   -21.86724661]
 [ 62.29448512 -22.02014334]
 [ 66.71399307 -19.65767453]]",[[0 0]],,0,,End,1.1592388153076172,0.7024868786415587,0.4009643633295996,0.8696483677770435,0.2886457439943681
91,"[[  0.           0.        ]
 [  5.93390856  -1.99860406]
 [ 13.95381477  -6.64252736]
 [ 24.72231428 -11.37769151]
 [ 36.66574196 -13.3756854 ]
 [ 42.19464154 -12.21617838]]",[[0 0]],,0,,End,0.7142500877380371,0.9006839162006394,0.4814632440560855,0.303652508947164,0.2781091320846592
92,"[[  0.           0.        ]
 [  4.59735698  -1.60491639]
 [ 12.32612327  -6.15064009]
 [ 23.46342994 -11.9928466 ]
 [ 36.41952136 -17.84082408]
 [ 49.56993393 -22.62470325]
 [ 62.89832467 -23.61584058]
 [ 69.16532175 -21.15066926]]",[[0 0]],,0,,End,0.9944689273834229,1.6269327960569266,0.647475597307382,2.185932058537283,0.29643747969370277
93,"[[  0.           0.        ]
 [  4.04908235  -1.52157462]
 [ 11.7362115   -4.46804698]
 [ 21.23586119  -7.02429696]
 [ 30.7644114   -8.48481972]
 [ 39.78220444  -9.40037519]
 [ 48.19742419 -10.33748959]
 [ 55.94490778 -11.1362936 ]
 [ 62.67528697 -11.44939689]
 [ 67.43868816 -11.37997252]
 [ 68.66509763 -11.27882108]]",[[0 0]],,0,,End,3.551530122756958,5.259457837540952,0.33148164729320234,2.635138382129576,0.15943091627199266
94,"[[ 0.00000000e+00  3.55271368e-15]
 [ 5.41819052e+00 -1.91464158e+00]
 [ 1.31119319e+01 -8.03003290e+00]
 [ 2.39697571e+01 -1.62961966e+01]
 [ 3.76477475e+01 -2.19176798e+01]
 [ 4.31555970e+01 -2.20708645e+01]]",[[0 0]],,0,,End,0.6935343742370605,0.810103694167007,0.258288810973585,1.2083355380166112,0.505440249267687
95,"[[  0.           0.        ]
 [  5.82649346  -1.91664765]
 [ 13.84131931  -6.31302787]
 [ 24.46698014 -10.91568682]
 [ 36.54639696 -13.32256038]
 [ 44.96546816 -12.26636073]]",[[0 0]],,0,,End,0.5465731620788574,1.3352678899181563,0.93611078278423,2.162862238513896,0.25197669248846516
96,"[[ 0.          0.        ]
 [ 3.96483223 -1.2558489 ]
 [11.29050132 -3.14918578]
 [19.16169769 -4.06819161]
 [26.10418703 -4.25901339]
 [32.46577304 -4.64961288]
 [38.87786429 -5.56154137]
 [45.8736678  -6.7026603 ]
 [53.17233644 -7.6690773 ]
 [59.87888498 -8.08285517]
 [64.83841457 -7.97500505]
 [66.06196847 -7.78079691]]",[[0 0]],,0,,End,1.1175580024719238,0.9732667974329082,0.6199060090908415,0.6183133287915011,0.10839657170885873
97,"[[ 0.00000000e+00  1.77635684e-15]
 [ 5.77421359e+00 -2.14742386e+00]
 [ 1.37837198e+01 -7.76622880e+00]
 [ 2.49995840e+01 -1.39598793e+01]
 [ 3.73969664e+01 -1.67272745e+01]
 [ 4.09155725e+01 -1.59007403e+01]]",[[0 0]],,0,,End,0.5196099281311035,0.8316480192135088,0.22156596135139367,0.31041170352827535,0.38320799087025154
98,"[[ 0.00000000e+00 -3.55271368e-15]
 [ 4.96169058e+00 -1.17186894e+00]
 [ 1.21920665e+01 -6.42878499e+00]
 [ 2.19856806e+01 -1.49062047e+01]
 [ 3.45099017e+01 -2.40931640e+01]
 [ 4.96926377e+01 -3.05599444e+01]
 [ 5.76706528e+01 -3.09886716e+01]]",[[0 0]],,0,,End,0.45668458938598633,0.9727375738524026,0.30152774365703794,1.1617639918679161,0.5321102222437561
99,"[[  0.           0.        ]
 [  4.76743748  -1.09729634]
 [ 11.96373935  -6.06450301]
 [ 22.18878255 -13.8670811 ]
 [ 34.82237259 -22.19621267]
 [ 49.40867914 -29.31288627]
 [ 62.74978358 -30.61211982]
 [ 64.16813403 -29.98997915]]",[[0 0]],,0,,End,0.47713208198547363,1.404528272558454,0.20090022117751677,0.6620691618492921,0.46423476969838184
100,"[[ 0.          0.        ]
 [ 6.50422756 -1.14183645]
 [13.9081061  -3.51997556]
 [22.60723365 -5.6092721 ]
 [31.74971399 -6.1153832 ]
 [37.41663136 -5.24035701]
 [38.07438161 -4.81751687]]",[[0 0]],,0,,End,0.39186668395996094,1.236908242754968,0.10330705379518008,1.0483188659600637,0.12381579467909547
101,"[[  0.           0.        ]
 [  4.85207977  -1.16783963]
 [ 12.10102155  -6.16817824]
 [ 22.37208933 -13.93338658]
 [ 35.14668322 -22.13760637]
 [ 49.92510943 -28.60242571]
 [ 61.94145609 -29.14725872]
 [ 62.63839264 -28.59871998]]",[[0 0]],,0,,End,0.47814321517944336,1.6138595429993066,0.1909400572377511,2.332019473723823,0.45352025692501713
102,"[[  0.           0.        ]
 [  4.98944582  -1.15774852]
 [ 12.47171404  -6.04155184]
 [ 23.29133556 -13.18880711]
 [ 36.44866487 -20.32981673]
 [ 50.34002583 -27.77600367]
 [ 64.67418222 -34.4443739 ]
 [ 79.69652826 -36.18362157]
 [ 84.97835842 -34.29239889]]",[[0 0]],,0,,End,0.5967519283294678,1.37887511162258,0.3258904276341843,1.9561212918189161,0.39970775021069516
103,"[[  0.           0.        ]
 [  4.6783078   -1.44691439]
 [ 12.21607149  -5.98866256]
 [ 23.24535465 -12.1833901 ]
 [ 36.40054927 -18.48210642]
 [ 49.67143921 -24.51357957]
 [ 63.80392969 -27.79608167]
 [ 74.47757421 -25.88134776]
 [ 75.06710714 -24.48241406]]",[[0 0]],,0,,End,0.5819156169891357,2.6738193172708073,0.032206767981995836,0.7109355898592769,0.3257113297493865
104,"[[  0.           0.        ]
 [  4.45435512  -1.67443261]
 [ 12.32485547  -5.897064  ]
 [ 23.33567847 -10.89930379]
 [ 35.75994556 -15.50151569]
 [ 48.17291626 -18.73757728]
 [ 59.80873755 -19.33025095]
 [ 67.39662582 -17.5697559 ]]",[[0 0]],,0,,End,0.47927021980285645,0.7740606679596616,0.8720517568760509,0.5204363236493101,0.2477528205453683
105,"[[  0.           0.        ]
 [  4.36669072  -1.64356608]
 [ 12.21626064  -5.65648187]
 [ 23.06737414 -10.24572435]
 [ 35.13777218 -14.23056169]
 [ 47.13678738 -17.04797452]
 [ 58.16942015 -18.23568799]
 [ 67.01247237 -17.66595519]
 [ 71.0484114  -16.60000181]]",[[0 0]],,0,,End,0.570852518081665,1.341710341304426,0.21153175814333441,1.8614191297258673,0.23066624185065276
106,"[[ 0.00000000e+00 -3.55271368e-15]
 [ 4.59867512e+00 -2.05130877e+00]
 [ 1.22038102e+01 -8.68428854e+00]
 [ 2.31438407e+01 -1.79759726e+01]
 [ 3.51436817e+01 -2.37164115e+01]
 [ 3.66820162e+01 -2.38038155e+01]]",[[0 0]],,0,,End,0.3321828842163086,0.6423531242517011,0.010391223069576619,0.629244276410861,0.6486400353975278
107,"[[  0.           0.        ]
 [  4.59253056  -1.06382579]
 [ 11.74544281  -6.09237713]
 [ 21.97393195 -13.95825377]
 [ 34.37372946 -22.48036305]
 [ 48.19487747 -30.89390345]
 [ 63.83031754 -34.80590937]
 [ 68.95782812 -34.19302611]]",[[0 0]],,0,,End,0.7320163249969482,1.3025481987357226,0.24756817590524458,1.62138595353633,0.4922640237076013
108,"[[  0.           0.        ]
 [  5.60764482  -2.02463401]
 [ 13.45339593  -7.98982476]
 [ 24.52416397 -15.45748497]
 [ 37.97163421 -19.97359892]
 [ 43.19160293 -19.64148261]]",[[0 0]],,0,,End,0.5600199699401855,1.0874249769853979,0.29726546611874716,0.9637103029804472,0.44786985968662607
109,"[[  0.           0.        ]
 [  4.64448453  -1.37081967]
 [ 12.09364811  -5.97317337]
 [ 23.04931122 -12.4397204 ]
 [ 36.23611278 -19.06649154]
 [ 49.67348601 -25.45678628]
 [ 64.22651625 -28.64279356]
 [ 73.84372327 -26.56818879]]",[[0 0]],,0,,End,1.102437973022461,0.8493975655976194,0.9994237689466373,1.2479172044369171,0.3462550896829475
110,"[[  0.           0.        ]
 [  4.94964039  -1.15658702]
 [ 12.17510069  -6.36842445]
 [ 22.03581583 -14.74062804]
 [ 34.5799     -23.78007102]
 [ 49.74545371 -30.27623218]
 [ 58.480818   -30.72641666]]",[[0 0]],,0,,End,0.5864851474761963,1.4238292413788443,0.3430920084839182,1.9632415251016773,0.5195434279021344
111,"[[ 0.          0.        ]
 [ 6.33556908 -1.55420399]
 [13.97987101 -4.7123176 ]
 [23.47148225 -7.44591892]
 [33.07334878 -7.98589107]
 [37.28468347 -7.04174608]]",[[0 0]],,0,,End,0.43387770652770996,1.303997640137339,0.29635817135643766,2.199966925958234,0.1809157885342155
112,"[[  0.           0.        ]
 [  4.49295646  -1.45233788]
 [ 12.02310117  -4.06970821]
 [ 20.77422699  -5.87611514]
 [ 29.05219023  -6.46295163]
 [ 36.45569901  -6.87314643]
 [ 43.50437237  -7.77870284]
 [ 50.86470903  -9.04540178]
 [ 58.82705966 -10.40284902]
 [ 67.00088811 -11.50476886]
 [ 74.2842485  -11.9585844 ]
 [ 79.30750389 -11.9016482 ]]",[[0 0]],,0,,End,0.9480118751525879,5.881388688758619,0.3481373454021276,1.8495565110372822,0.14567992045869468
113,"[[ 7.10542736e-15  0.00000000e+00]
 [ 4.09299460e+00 -1.28505100e+00]
 [ 1.15204168e+01 -3.33257716e+00]
 [ 1.96975746e+01 -4.55812454e+00]
 [ 2.71676687e+01 -4.99741160e+00]
 [ 3.41543151e+01 -5.48712677e+00]
 [ 4.11006450e+01 -6.38078858e+00]
 [ 4.82729123e+01 -7.36562662e+00]
 [ 5.51437469e+01 -7.97224352e+00]
 [ 6.07485733e+01 -8.01591476e+00]
 [ 6.35948135e+01 -7.80724199e+00]]",[[0 0]],,0,,End,1.0530333518981934,1.3897084833727622,0.6313400564307904,0.8264223101221692,0.1128378485527976
114,"[[ 0.          0.        ]
 [ 6.15228951 -1.06688127]
 [12.7882363  -1.80919333]
 [18.39660339 -1.12020774]
 [23.97116982 -1.34531598]
 [30.06595811 -2.4651094 ]
 [36.52649447 -3.61402629]
 [42.93357061 -4.45779129]
 [48.91742078 -5.1224418 ]
 [54.39987282 -5.69121177]
 [59.55601087 -6.20976084]
 [64.72654792 -6.73030961]
 [70.3165465  -7.30674484]
 [76.59178284 -7.92512834]
 [83.22474512 -8.40374766]
 [89.35397959 -8.49730318]]",[[0 0]],,0,,End,1.836012363433838,5.473244648975569,1.188900923184164,0.37124896595951407,0.08179156973503449
115,"[[  0.           0.        ]
 [  4.19396734  -1.50316436]
 [ 11.82819869  -4.4131956 ]
 [ 21.15241309  -6.79775102]
 [ 30.30102442  -7.93064438]
 [ 38.69736764  -8.5833959 ]
 [ 46.64558961  -9.53622889]
 [ 54.59819436 -10.75910819]
 [ 62.39798304 -11.79304241]
 [ 69.29488126 -12.23977214]
 [ 74.19331107 -12.2609731 ]
 [ 75.10191343 -12.28516574]]",[[0 0]],,0,,End,1.2342772483825684,6.6228873731130875,0.32330470030674485,2.3502604673270224,0.15927505036122547
116,"[[ 7.10542736e-15  0.00000000e+00]
 [ 4.80106047e+00 -1.65691526e+00]
 [ 1.27198350e+01 -5.15591069e+00]
 [ 2.28874345e+01 -8.79408488e+00]
 [ 3.39207726e+01 -1.15073772e+01]
 [ 4.46049103e+01 -1.26587317e+01]
 [ 5.31777709e+01 -1.20000721e+01]
 [ 5.67146819e+01 -1.08610589e+01]]",[[0 0]],,0,,End,0.8987030982971191,7.215455695503452,0.3729768924631987,3.064794625173175,0.18492710630306058
117,"[[  0.           0.        ]
 [  4.46244628  -1.68719692]
 [ 12.35746283  -5.85469416]
 [ 23.31196382 -10.72200522]
 [ 35.61945429 -15.10875501]
 [ 47.88430397 -18.02287504]
 [ 59.1405204  -18.3096925 ]
 [ 65.82112613 -16.56812577]]",[[0 0]],,0,,End,0.60274338722229,1.3885173987646289,0.7339371489372062,1.6826684027415388,0.24056392757097772
118,"[[  0.           0.        ]
 [  5.2114511   -1.58559305]
 [ 13.08336214  -5.10388386]
 [ 23.09710619  -8.58138029]
 [ 33.50341076 -10.67223731]
 [ 43.3796435  -11.72250127]
 [ 52.56510991 -12.68302901]
 [ 61.21199529 -13.89815866]
 [ 69.34067852 -14.98231096]
 [ 76.51900651 -15.56014133]
 [ 81.88731297 -15.81421147]
 [ 83.56825627 -16.10635819]]",[[0 0]],,0,,End,0.8983433246612549,11.389427033934552,0.04175124535189287,4.176020287953484,0.19223336301811436
119,"[[  0.           0.        ]
 [  5.61775512  -2.01093764]
 [ 13.46123483  -7.94405307]
 [ 24.51055664 -15.39405931]
 [ 38.03902937 -19.99760674]
 [ 43.6838744  -19.68800652]]",[[0 0]],,0,,End,0.3870882987976074,1.092790304437829,0.3306634506334156,0.9833381591425069,0.4431233111694081
